Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣 2022评分最高-日本电影,2,稍微想起一些 / ちょっと思い出しただけ,[35597426](https://movie.douban.com/subject/35597426/),7.7,松居大悟 / 池松壮亮 / 伊藤沙莉,日本
豆瓣 2022评分最高-日本电影,3,在街上 / 街の上で,[34809360](https://movie.douban.com/subject/34809360/),7.6,今泉力哉 / 若叶龙也 / 穗志萌香,日本
豆瓣 2022评分最高-日本电影,4,由宇子的天平 / 由宇子の天秤,[34905647](https://movie.douban.com/subject/34905647/),7.6,春本雄二郎 / 泷内公美 / 光石研,日本
豆瓣 2022评分最高-日本电影,5,老师，您能坐在我旁边吗？ / 先生、私の隣に座っていただけませんか？,[35372792](https://movie.douban.com/subject/35372792/),7.4,堀江贵大 / 黑木华 / 柄本佑,日本
 , , , , , , 
豆瓣 2022评分最高-喜剧片,1,"祝你好运，里奥·格兰德 / Good Luck to You, Leo Grande",[35235813](https://movie.douban.com/subject/35235813/),8.1,苏菲·海德 / 艾玛·汤普森 / 达利尔·麦克科马克,英国
豆瓣 2022评分最高-喜剧片,2,子弹列车 / Bullet Train,[35118954](https://movie.douban.com/subject/35118954/),7.8,大卫·雷奇 / 布拉德·皮特 / 乔伊·金,美国 日本
豆瓣 2022评分最高-喜剧片,3,瞬息全宇宙 / Everything Everywhere All at Once,[30314848](https://movie.douban.com/subject/30314848/),7.6,关家永 / 杨紫琼 / 许玮伦,美国
豆瓣 2022评分最高-喜剧片,4,不要抬头 / Don't Look Up,[34884712](https://movie.douban.com/subject/34884712/),7.6,亚当·麦凯 / 莱昂纳多·迪卡普里奥 / 詹妮弗·劳伦斯,美国
豆瓣 2022评分最高-喜剧片,5,伊尼舍林的报丧女妖 / The Banshees of Inisherin,[34969348](https://movie.douban.com/subject/34969348/),7.9,马丁·麦克唐纳 / 科林·法瑞尔 / 布莱丹·格里森,爱尔兰 英国 美国
 , , , , , , 
豆瓣 2022评分最高-爱情片,1,爱情神话,[35376457](https://movie.douban.com/subject/35376457/),8.1,邵艺辉 / 徐峥 / 马伊琍,中国大陆
豆瓣 2022评分最高-爱情片,2,唐顿庄园2 / Downton Abbey: A New Era,[35008440](https://movie.douban.com/subject/35008440/),8.2,西蒙·柯蒂斯 / 米歇尔·道克瑞 / 休·博纳维尔,英国 美国
豆瓣 2022评分最高-爱情片,3,世界上最糟糕的人 / Verdens verste menneske,[34447553](https://movie.douban.com/subject/34447553/),7.9,约阿希姆·提尔 / 雷娜特·赖因斯夫 / 安德斯·丹尼尔森·李,挪威 法国 瑞典 丹麦
豆瓣 2022评分最高-爱情片,4,还是觉得你最好 / 飯戲攻心,[35503125](https://movie.douban.com/subject/35503125/),7.3,陈咏燊 / 黄子华 / 邓丽欣,中国香港
豆瓣 2022评分最高-爱情片,5,沼泽深处的女孩 / Where the Crawdads Sing,[35230876](https://movie.douban.com/subject/35230876/),7.6,奥利维亚·纽曼 / 黛西·埃德加-琼斯 / 泰勒·约翰·史密斯,美国
 , , , , , , 
豆瓣 2022评分最高-恐怖/惊悚片,1,珀尔 / Pearl,[35801819](https://movie.douban.com/subject/35801819/),7.4,缇·威斯特 / 米娅·高斯 / 大卫·科伦斯韦,加拿大 新西兰 美国
豆瓣 2022评分最高-恐怖/惊悚片,2,你不会孤单 / You Won't Be Alone,[35282951](https://movie.douban.com/subject/35282951/),7.1,戈兰·斯托列夫斯基 / 劳米·拉佩斯 / 萨拉·克利莫斯卡,英国 塞尔维亚 澳大利亚
豆瓣 2022评分最高-恐怖/惊悚片,3,咒,[34850561](https://movie.douban.com/subject/34850561/),6.9,柯孟融 / 蔡亘晏 / 黄歆庭,中国台湾
豆瓣 2022评分最高-恐怖/惊悚片,4,不 / Nope,[35240235](https://movie.douban.com/subject/35240235/),6.8,乔丹·皮尔 / 丹尼尔·卡卢亚 / 柯柯·帕尔莫,美国 日本 加拿大
豆瓣 2022评分最高-恐怖/惊悚片,5,野蛮人 / Barbarian,[35730910](https://movie.douban.com/subject/35730910/),6.8,扎克·克雷格 / 乔治娜·坎贝尔 / 比尔·斯卡斯加德,美国
 , , , , , , 
豆瓣 2022评分最高-动画片,1,蜡笔小新：谜团！花之天下春日部学院 / 映画クレヨンしんちゃん 謎メキ！花の天カス学園,[35286583](https://movie.douban.com/subject/35286583/),9.0,高桥涉 / 小林由美子 / 林玉绪,日本
豆瓣 2022评分最高-动画片,2,青春变形记 / Turning Red,[35284253](https://movie.douban.com/subject/35284253/),8.2,石之予 / 姜晋安 / 吴珊卓,美国
豆瓣 2022评分最高-动画片,3,咒术回战 0 / 劇場版 呪術廻戦 0,[35414623](https://movie.douban.com/subject/35414623/),8.3,朴性厚 / 绪方惠美 / 花泽香菜,日本
豆瓣 2022评分最高-动画片,4,逃亡 / Flugt,[30403645](https://movie.douban.com/subject/30403645/),8.1,乔纳斯·波赫·拉斯穆森 / Daniel Karimyar / Fardin Mijdzadeh,丹麦 瑞典 挪威 法国 美国 斯洛文尼亚 爱沙尼亚 西班牙 意大利 芬兰
豆瓣 2022评分最高-动画片,5,渔港的肉子酱 / 漁港の肉子ちゃん,[35307624](https://movie.douban.com/subject/35307624/),8.1,渡边步 / 大竹忍 / 木村心美,日本
 , , , , , , 
豆瓣 2022评分最高-纪录片,1,登山家 / The Alpinist,[34994748](https://movie.douban.com/subject/34994748/),9.3,彼得·莫蒂默 / 马克·安德烈·莱克莱尔 / 彼得·莫蒂默,美国
豆瓣 2022评分最高-纪录片,2,泰国洞穴救援 / The Rescue,[33413473](https://movie.douban.com/subject/33413473/),9.1,金国威 / 班查·杜里雅蓬特 / 阿帕科恩·尤孔卡尤,美国
豆瓣 2022评分最高-纪录片,3,火山挚恋 / Fire of Love,[35694766](https://movie.douban.com/subject/35694766/),9.0,萨拉·多萨 / 卡蒂娅·克拉夫特 / 莫里斯·克拉夫特,美国 加拿大
豆瓣 2022评分最高-纪录片,4,回到太空 / Return to Space,[35809022](https://movie.douban.com/subject/35809022/),8.6,伊丽莎白·柴·瓦沙瑞莉 / 伊隆·马斯克,美国
豆瓣 2022评分最高-纪录片,5,Tinder诈骗王 / The Tinder Swindler,[35732660](https://movie.douban.com/subject/35732660/),8.2,菲丽希缇·莫里斯 / Kristoffer Kumar / Cecilie Fjellhøy,英国
 , , , , , , 
豆瓣 2022中国动画百年评分最高-华语动画片,1,大闹天宫,[1418019](https://movie.douban.com/subject/1418019/),9.4,万籁鸣 / 邱岳峰 / 富润生,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,2,哪吒闹海,[1307315](https://movie.douban.com/subject/1307315/),9.2,王树忱 / 梁正晖 / 邱岳峰,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,3,天书奇谭,[1428581](https://movie.douban.com/subject/1428581/),9.2,王树忱 / 丁建华 / 毕克,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,4,麦兜故事 / 麥兜故事,[1302476](https://movie.douban.com/subject/1302476/),8.6,袁建滔 / 李晋纬 / 林海峰,中国香港
豆瓣 2022中国动画百年评分最高-华语动画片,5,哪吒之魔童降世,[26794435](https://movie.douban.com/subject/26794435/),8.4,饺子 / 吕艳婷 / 囧森瑟夫,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,6,葫芦兄弟,[3062897](https://movie.douban.com/subject/3062897/),8.9,胡进庆,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,7,宝莲灯,[1299643](https://movie.douban.com/subject/1299643/),8.5,常光希 / 姜文 / 徐帆,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,8,魁拔Ⅲ战神崛起,[24723061](https://movie.douban.com/subject/24723061/),8.6,王川 / 刘婧荦 / 姚姝,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,9,西游记之大圣归来,[26277313](https://movie.douban.com/subject/26277313/),8.3,田晓鹏 / 张磊 / 林子杰,中国大陆
豆瓣 2022中国动画百年评分最高-华语动画片,10,雄狮少年,[35144311](https://movie.douban.com/subject/35144311/),8.3,孙海鹏 / 大昕 / 大雄,中国大陆
 , , , , , , 
豆瓣 2022香港回归25周年评分最高-香港电影,1,无间道 / 無間道,[1307914](https://movie.douban.com/subject/1307914/),9.3,刘伟强 / 刘德华 / 梁朝伟,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,2,喜剧之王 / 喜劇之王,[1302425](https://movie.douban.com/subject/1302425/),8.8,周星驰 / 周星驰 / 张柏芝,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,3,枪火 / 鎗火,[1300741](https://movie.douban.com/subject/1300741/),8.8,杜琪峰 / 吴镇宇 / 任达华,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,4,花样年华 / 花樣年華,[1291557](https://movie.douban.com/subject/1291557/),8.8,王家卫 / 梁朝伟 / 张曼玉,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,5,岁月神偷 / 歲月神偷,[3792799](https://movie.douban.com/subject/3792799/),8.7,罗启锐 / 吴君如 / 任达华,中国香港 中国大陆
豆瓣 2022香港回归25周年评分最高-香港电影,6,暗战 / 暗戰,[1298898](https://movie.douban.com/subject/1298898/),8.6,杜琪峰 / 刘德华 / 刘青云,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,7,麦兜故事 / 麥兜故事,[1302476](https://movie.douban.com/subject/1302476/),8.6,袁建滔 / 李晋纬 / 林海峰,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,8,天水围的日与夜 / 天水圍的日與夜,[3077668](https://movie.douban.com/subject/3077668/),8.7,许鞍华 / 鲍起静 / 陈丽云,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,9,神探,[2027938](https://movie.douban.com/subject/2027938/),8.5,杜琪峰 / 刘青云 / 安志杰,中国香港
豆瓣 2022香港回归25周年评分最高-香港电影,10,桃姐,[5977835](https://movie.douban.com/subject/5977835/),8.4,许鞍华 / 叶德娴 / 刘德华,中国香港
 , , , , , , 
豆瓣2022年上映-10周年电影,1,少年派的奇幻漂流 / Life of Pi,[1929463](https://movie.douban.com/subject/1929463/),9.1,李安 / 苏拉·沙玛 / 伊尔凡·可汗,美国 中国台湾 英国 加拿大
豆瓣2022年上映-10周年电影,2,人再囧途之泰囧,[10574622](https://movie.douban.com/subject/10574622/),7.5,徐峥 / 徐峥 / 王宝强,中国大陆
豆瓣2022年上映-10周年电影,3,蝙蝠侠：黑暗骑士崛起 / The Dark Knight Rises,[3395373](https://movie.douban.com/subject/3395373/),8.8,克里斯托弗·诺兰 / 克里斯蒂安·贝尔 / 汤姆·哈迪,美国 英国
豆瓣2022年上映-10周年电影,4,复仇者联盟 / The Avengers,[1866479](https://movie.douban.com/subject/1866479/),8.3,乔斯·韦登 / 小罗伯特·唐尼 / 克里斯·埃文斯,美国
豆瓣2022年上映-10周年电影,5,被解救的姜戈 / Django Unchained,[6307447](https://movie.douban.com/subject/6307447/),8.8,昆汀·塔伦蒂诺 / 杰米·福克斯 / 莱昂纳多·迪卡普里奥,美国
豆瓣2022年上映-10周年电影,6,无敌破坏王 / Wreck-It Ralph,[6534248](https://movie.douban.com/subject/6534248/),8.7,瑞奇·摩尔 / 约翰·C·赖利 / 萨拉·西尔弗曼,美国
豆瓣2022年上映-10周年电影,7,霍比特人1：意外之旅 / The Hobbit: An Unexpected Journey,[1966182](https://movie.douban.com/subject/1966182/),8.4,彼得·杰克逊 / 伊恩·麦克莱恩 / 马丁·弗瑞曼,美国 新西兰
豆瓣2022年上映-10周年电影,8,云图 / Cloud Atlas,[3530403](https://movie.douban.com/subject/3530403/),8.1,汤姆·提克威 / 汤姆·汉克斯 / 哈莉·贝瑞,美国 德国 中国香港 新加坡 中国大陆 英国 西班牙
豆瓣2022年上映-10周年电影,9,春娇与志明 / 春嬌與志明,[6386345](https://movie.douban.com/subject/6386345/),7.3,彭浩翔 / 杨千嬅 / 余文乐,中国香港 中国大陆
豆瓣2022年上映-10周年电影,10,狩猎 / Jagten,[6985810](https://movie.douban.com/subject/6985810/),9.1,托马斯·温特伯格 / 麦斯·米科尔森 / 托玛斯·博·拉森,丹麦 瑞典
 , , , , , , 
豆瓣2022年上映-20周年电影,1,无间道 / 無間道,[1307914](https://movie.douban.com/subject/1307914/),9.3,刘伟强 / 刘德华 / 梁朝伟,中国香港
豆瓣2022年上映-20周年电影,2,猫鼠游戏 / Catch Me If You Can,[1305487](https://movie.douban.com/subject/1305487/),9.1,史蒂文·斯皮尔伯格 / 莱昂纳多·迪卡普里奥 / 汤姆·汉克斯,美国 加拿大
豆瓣2022年上映-20周年电影,3,指环王2：双塔奇兵 / The Lord of the Rings: The Two Towers,[1291572](https://movie.douban.com/subject/1291572/),9.2,彼得·杰克逊 / 伊利亚·伍德 / 西恩·奥斯汀,美国 新西兰
豆瓣2022年上映-20周年电影,4,哈利·波特与密室 / Harry Potter and the Chamber of Secrets,[1296996](https://movie.douban.com/subject/1296996/),8.9,克里斯·哥伦布 / 丹尼尔·雷德克里夫 / 艾玛·沃森,英国 美国
豆瓣2022年上映-20周年电影,5,钢琴家 / The Pianist,[1296736](https://movie.douban.com/subject/1296736/),9.3,罗曼·波兰斯基 / 阿德里安·布罗迪 / 托马斯·克莱舒曼,英国 法国 波兰 德国
豆瓣2022年上映-20周年电影,6,冰川时代 / Ice Age,[1291578](https://movie.douban.com/subject/1291578/),8.6,卡洛斯·沙尔丹哈 / 雷·罗马诺 / 约翰·雷吉扎莫,美国
豆瓣2022年上映-20周年电影,7,蓝色大门 / 藍色大門,[1308575](https://movie.douban.com/subject/1308575/),8.4,易智言 / 陈柏霖 / 桂纶镁,中国台湾 法国
豆瓣2022年上映-20周年电影,8,谍影重重 / The Bourne Identity,[1304102](https://movie.douban.com/subject/1304102/),8.6,道格·里曼 / 马特·达蒙 / 弗朗卡·波滕特,美国 德国 捷克
豆瓣2022年上映-20周年电影,9,蜘蛛侠 / Spider-Man,[1306612](https://movie.douban.com/subject/1306612/),8.0,山姆·雷米 / 托比·马奎尔 / 威廉·达福,美国
豆瓣2022年上映-20周年电影,10,生化危机 / Resident Evil,[1306809](https://movie.douban.com/subject/1306809/),8.3,保罗·安德森 / 米拉·乔沃维奇 / 米歇尔·罗德里格兹,英国 德国 法国 美国 加拿大
 , , , , , , 
豆瓣2022年上映-30周年电影,1,闻香识女人 / Scent of a Woman,[1298624](https://movie.douban.com/subject/1298624/),9.1,马丁·布莱斯特 / 阿尔·帕西诺 / 克里斯·奥唐纳,美国
豆瓣2022年上映-30周年电影,2,新龙门客栈 / 新龍門客棧,[1292287](https://movie.douban.com/subject/1292287/),8.7,李惠民 / 张曼玉 / 林青霞,中国香港 中国大陆
豆瓣2022年上映-30周年电影,3,武状元苏乞儿 / 武狀元蘇乞兒,[1297863](https://movie.douban.com/subject/1297863/),8.1,陈嘉上 / 周星驰 / 张敏,中国香港
豆瓣2022年上映-30周年电影,4,鹿鼎记 / 鹿鼎記,[1297223](https://movie.douban.com/subject/1297223/),8.3,王晶 / 周星驰 / 吴孟达,中国香港
豆瓣2022年上映-30周年电影,5,家有喜事 / 家有囍事,[1300064](https://movie.douban.com/subject/1300064/),8.5,高志森 / 张国荣 / 周星驰,中国香港
豆瓣2022年上映-30周年电影,6,情人 / L'amant,[1291868](https://movie.douban.com/subject/1291868/),8.2,让-雅克·阿诺 / 珍·玛奇 / 梁家辉,法国 英国 越南
豆瓣2022年上映-30周年电影,7,鹿鼎记2：神龙教 / 鹿鼎記II 神龍教,[1306951](https://movie.douban.com/subject/1306951/),8.1,王晶 / 周星驰 / 邱淑贞,中国香港
豆瓣2022年上映-30周年电影,8,审死官 / 審死官,[1305355](https://movie.douban.com/subject/1305355/),7.9,杜琪峰 / 周星驰 / 梅艳芳,中国香港
豆瓣2022年上映-30周年电影,9,落水狗 / Reservoir Dogs,[1299603](https://movie.douban.com/subject/1299603/),8.4,昆汀·塔伦蒂诺 / 哈威·凯特尔 / 蒂姆·罗斯,美国
豆瓣2022年上映-30周年电影,10,笑傲江湖2：东方不败 / 笑傲江湖II東方不敗,[1294417](https://movie.douban.com/subject/1294417/),8.5,程小东 / 李连杰 / 林青霞,中国香港
 , , , , , , 
豆瓣2022年上映-40周年电影,1,E.T.外星人 / E.T. the Extra-Terrestrial,[1294638](https://movie.douban.com/subject/1294638/),8.6,史蒂文·斯皮尔伯格 / 亨利·托马斯 / 迪·沃伦斯,美国
豆瓣2022年上映-40周年电影,2,银翼杀手 / Blade Runner,[1291839](https://movie.douban.com/subject/1291839/),8.6,雷德利·斯科特 / 哈里森·福特 / 鲁格·豪尔,美国
豆瓣2022年上映-40周年电影,3,茶馆,[1461403](https://movie.douban.com/subject/1461403/),9.6,谢添 / 于是之 / 郑榕,中国大陆
豆瓣2022年上映-40周年电影,4,少林寺,[1301198](https://movie.douban.com/subject/1301198/),8.3,张鑫炎 / 李连杰 / 于海,中国大陆 中国香港
豆瓣2022年上映-40周年电影,5,第一滴血 / First Blood,[1294323](https://movie.douban.com/subject/1294323/),8.3,特德·科特切夫 / 西尔维斯特·史泰龙 / 理查德·克里纳,美国
豆瓣2022年上映-40周年电影,6,牧马人,[1308038](https://movie.douban.com/subject/1308038/),9.1,谢晋 / 朱时茂 / 丛珊,中国大陆
豆瓣2022年上映-40周年电影,7,控方证人 / Witness for the Prosecution,[5294851](https://movie.douban.com/subject/5294851/),9.4,艾伦·吉布森 / 拉尔夫·理查德森 / 黛博拉·蔻儿,美国 英国
豆瓣2022年上映-40周年电影,8,怪形 / The Thing,[1296794](https://movie.douban.com/subject/1296794/),8.1,约翰·卡朋特 / 库尔特·拉塞尔 / 威尔福德·布利姆雷,美国
豆瓣2022年上映-40周年电影,9,迷墙 / Pink Floyd The Wall,[1296157](https://movie.douban.com/subject/1296157/),8.8,艾伦·帕克 / 鲍勃·吉尔道夫 / Christine Hargreaves,英国
豆瓣2022年上映-40周年电影,10,阳光下的罪恶 / Evil Under the Sun,[1300266](https://movie.douban.com/subject/1300266/),8.3,盖伊·汉弥尔顿 / 彼得·乌斯蒂诺夫 / 玛吉·史密斯,英国
 , , , , , , 
豆瓣2022年上映-50周年电影,1,教父 / The Godfather,[1291841](https://movie.douban.com/subject/1291841/),9.3,弗朗西斯·福特·科波拉 / 马龙·白兰度 / 阿尔·帕西诺,美国
豆瓣2022年上映-50周年电影,2,猛龙过江 / 猛龍過江,[1306870](https://movie.douban.com/subject/1306870/),8.4,李小龙 / 李小龙 / 苗可秀,中国香港
豆瓣2022年上映-50周年电影,3,精武门 / 精武門,[1294991](https://movie.douban.com/subject/1294991/),8.5,罗维 / 李小龙 / 苗可秀,中国香港
豆瓣2022年上映-50周年电影,4,巴黎最后的探戈 / Ultimo tango a Parigi,[1300353](https://movie.douban.com/subject/1300353/),7.1,贝纳尔多·贝托鲁奇 / 马龙·白兰度 / 玛利亚·施奈德,意大利 法国
豆瓣2022年上映-50周年电影,5,资产阶级的审慎魅力 / Le Charme discret de la bourgeoisie,[1303364](https://movie.douban.com/subject/1303364/),8.2,路易斯·布努埃尔 / 费尔南多·雷伊 / 保罗·弗朗克尔,法国 意大利 西班牙
豆瓣2022年上映-50周年电影,6,飞向太空 / Солярис,[1300977](https://movie.douban.com/subject/1300977/),8.7,安德烈·塔可夫斯基 / 纳塔莉亚·邦达尔丘克 / 多纳塔斯•巴尼奥尼斯,苏联
豆瓣2022年上映-50周年电影,7,呼喊与细语 / Viskningar och rop,[1296147](https://movie.douban.com/subject/1296147/),8.6,英格玛·伯格曼 / 哈里特·安德森 / 卡莉·西尔万,瑞典
豆瓣2022年上映-50周年电影,8,中国 / Chung Kuo - Cina,[1292327](https://movie.douban.com/subject/1292327/),8.7,米开朗基罗·安东尼奥尼 / 朱塞佩·里纳尔迪,意大利
豆瓣2022年上映-50周年电影,9,狂凶记 / Frenzy,[1295820](https://movie.douban.com/subject/1295820/),7.9,阿尔弗雷德·希区柯克 / 乔·芬奇 / 巴里·福斯特,英国
豆瓣2022年上映-50周年电影,10,午后之爱 / L'amour l'après-midi,[1293963](https://movie.douban.com/subject/1293963/),8.4,埃里克·侯麦 / 贝尔纳·维尔莱 / 祖祖,法国
 , , , , , , 
豆瓣 2023最值得期待-华语电影,1,宇宙探索编辑部,[34941536](https://movie.douban.com/subject/34941536/),8.0,孔大山 / 杨皓宇 / 艾丽娅,中国大陆
豆瓣 2023最值得期待-华语电影,2,无名,[35372742](https://movie.douban.com/subject/35372742/),6.6,程耳 / 梁朝伟 / 王一博,中国大陆
