Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2016最受关注的|非院线电影,2,死侍 / Deadpool,[3718279](https://movie.douban.com/subject/3718279/),7.9,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳,美国 加拿大
豆瓣2016最受关注的|非院线电影,3,完美陌生人 / Perfetti sconosciuti,[26614893](https://movie.douban.com/subject/26614893/),8.5,保罗·杰诺维塞 / 马可·贾利尼 / 卡夏·斯穆特尼亚克,意大利
豆瓣2016最受关注的|非院线电影,4,树大招风 / 樹大招風,[26265170](https://movie.douban.com/subject/26265170/),8.1,许学文 / 林家栋 / 任贤齐,中国香港 中国大陆
豆瓣2016最受关注的|非院线电影,5,小姐 / 아가씨,[25977027](https://movie.douban.com/subject/25977027/),8.5,朴赞郁 / 金敏喜 / 金泰梨,韩国
豆瓣2016最受关注的|非院线电影,6,踏血寻梅 / 踏血尋梅,[25966085](https://movie.douban.com/subject/25966085/),7.6,翁子光 / 郭富城 / 春夏,中国香港
豆瓣2016最受关注的|非院线电影,7,遇见你之前 / Me Before You,[25929151](https://movie.douban.com/subject/25929151/),8.1,西娅·夏罗克 / 艾米莉亚·克拉克 / 山姆·克拉弗林,英国 美国
豆瓣2016最受关注的|非院线电影,8,自杀小队 / Suicide Squad,[3569910](https://movie.douban.com/subject/3569910/),6.7,大卫·阿耶 / 威尔·史密斯 / 杰瑞德·莱托,美国
豆瓣2016最受关注的|非院线电影,9,隧道 / 터널,[26410594](https://movie.douban.com/subject/26410594/),7.9,金成勋 / 河正宇 / 裴斗娜,韩国
豆瓣2016最受关注的|非院线电影,10,一个叫欧维的男人决定去死 / En man som heter Ove,[26628357](https://movie.douban.com/subject/26628357/),8.9,汉内斯·赫尔姆 / 罗夫·拉斯加德 / 巴哈·帕斯,瑞典
 , , , , , , 
豆瓣2016年度|大陆独立佳作,1,不成问题的问题,[26657126](https://movie.douban.com/subject/26657126/),8.1,梅峰 / 范伟 / 殷桃,中国大陆 法国
豆瓣2016年度|大陆独立佳作,2,李文漫游东湖,[26306897](https://movie.douban.com/subject/26306897/),8.3,李珞 / 李文 / 左炎,中国大陆
豆瓣2016年度|大陆独立佳作,3,冈仁波齐,[26606242](https://movie.douban.com/subject/26606242/),7.7,张杨 / 尼玛扎堆 / 杨培,中国大陆
豆瓣2016年度|大陆独立佳作,4,河 / གཙང་པོ།,[26324750](https://movie.douban.com/subject/26324750/),7.9,松太加 / 央金拉姆 / 格日才旦,中国大陆
豆瓣2016年度|大陆独立佳作,5,喜丧,[26671361](https://movie.douban.com/subject/26671361/),8.8,张涛 / 郁凤云 / 王士兰,中国大陆 中国香港 法国
豆瓣2016年度|大陆独立佳作,6,中邪,[26820833](https://movie.douban.com/subject/26820833/),6.8,马凯 / 董天文 / 何佳,中国大陆
豆瓣2016年度|大陆独立佳作,7,八月,[26820836](https://movie.douban.com/subject/26820836/),7.1,张大磊 / 孔维一 / 张晨,中国大陆
豆瓣2016年度|大陆独立佳作,8,国界,[26821298](https://movie.douban.com/subject/26821298/),7.6,朴成镇 / 金兰熙 / 柳光荣,中国大陆
豆瓣2016年度|大陆独立佳作,9,诗人出差了,[26307759](https://movie.douban.com/subject/26307759/),7.2,雎安奇 / 侯献波,中国大陆
豆瓣2016年度|大陆独立佳作,10,德兰,[26632642](https://movie.douban.com/subject/26632642/),7.0,刘杰 / 董子健 / 德姬,中国大陆
 , , , , , , 
豆瓣2016年度|冷门佳片,1,海蒂和爷爷 / Heidi,[25958717](https://movie.douban.com/subject/25958717/),9.3,阿兰·葛斯彭纳 / 阿努克·斯特芬 / 布鲁诺·冈茨,德国 瑞士
豆瓣2016年度|冷门佳片,2,总有一天 / Der kommer en dag,[26390631](https://movie.douban.com/subject/26390631/),8.7,杰斯珀·W·尼尔森 / 拉斯·米克尔森 / 苏菲·格拉宝,丹麦
豆瓣2016年度|冷门佳片,3,地雷区 / Under sandet,[26591654](https://movie.douban.com/subject/26591654/),8.7,马丁·赞里维特 / 罗兰·默勒 / 米克尔·福尔斯加德,丹麦 德国
豆瓣2016年度|冷门佳片,4,感化院 / Freistatt,[26245360](https://movie.douban.com/subject/26245360/),8.3,马克·布鲁蒙德 / 路易斯·霍夫曼 / 杰拉德·亚历山大·海德,德国
豆瓣2016年度|冷门佳片,5,飞不起来的童年 / Conducta,[25845397](https://movie.douban.com/subject/25845397/),8.3,埃内斯托·达拉纳斯 / 米利尔·赛加斯 / 西尔维娅·阿吉拉,古巴
豆瓣2016年度|冷门佳片,6,心房客 / Asphalte,[26356789](https://movie.douban.com/subject/26356789/),8.5,萨米埃尔·本谢特里 / 迈克尔·皮特 / 伊莎贝尔·于佩尔,法国
豆瓣2016年度|冷门佳片,7,处子之山 / Fúsi,[26304901](https://movie.douban.com/subject/26304901/),8.5,达格·卡利 / 贡纳·永松 / 伊尔穆尔·克里斯蒂安·斯多蒂尔,冰岛 丹麦
豆瓣2016年度|冷门佳片,8,追捕野蛮人 / Hunt for the Wilderpeople,[26411201](https://movie.douban.com/subject/26411201/),8.1,塔伊加·维迪提 / 朱利安·迪尼森 / 山姆·尼尔,新西兰
豆瓣2016年度|冷门佳片,9,天空之眼 / Eye in the Sky,[10484117](https://movie.douban.com/subject/10484117/),7.7,加文·胡德 / 海伦·米伦 / 亚伦·保尔,英国 加拿大
豆瓣2016年度|冷门佳片,10,神奇队长 / Captain Fantastic,[25834735](https://movie.douban.com/subject/25834735/),7.9,马特·罗斯 / 维果·莫腾森 / 乔治·麦凯,美国
 , , , , , , 
豆瓣2016评分最高的|韩国电影,1,釜山行 / 부산행,[25986180](https://movie.douban.com/subject/25986180/),8.6,延尚昊 / 孔刘 / 郑有美,韩国
豆瓣2016评分最高的|韩国电影,2,季春奶奶 / 계춘할망,[26307755](https://movie.douban.com/subject/26307755/),8.5,尹鸿承 / 尹汝贞 / 金高银,韩国
豆瓣2016评分最高的|韩国电影,3,酒神小姐 / 죽여주는 여자,[26713504](https://movie.douban.com/subject/26713504/),8.3,李在容 / 尹汝贞 / 全茂松,韩国
豆瓣2016评分最高的|韩国电影,4,小姐 / 아가씨,[25977027](https://movie.douban.com/subject/25977027/),8.5,朴赞郁 / 金敏喜 / 金泰梨,韩国
豆瓣2016评分最高的|韩国电影,5,隧道 / 터널,[26410594](https://movie.douban.com/subject/26410594/),7.9,金成勋 / 河正宇 / 裴斗娜,韩国
豆瓣2016评分最高的|韩国电影,6,局内人 / 내부자들,[25862354](https://movie.douban.com/subject/25862354/),8.1,禹民镐 / 李秉宪 / 曹承佑,韩国
豆瓣2016评分最高的|韩国电影,7,男与女 / 남과여,[25835285](https://movie.douban.com/subject/25835285/),8.1,李胤基 / 孔刘 / 全度妍,韩国
豆瓣2016评分最高的|韩国电影,8,春梦 / 춘몽,[26752337](https://movie.douban.com/subject/26752337/),7.7,张律 / 梁益准 / 尹钟彬,韩国
豆瓣2016评分最高的|韩国电影,9,鬼乡 / 귀향,[26322928](https://movie.douban.com/subject/26322928/),7.5,赵正莱 / 姜荷娜 / 崔莉,韩国
豆瓣2016评分最高的|韩国电影,10,哭声 / 곡성,[25817534](https://movie.douban.com/subject/25817534/),7.3,罗泓轸 / 郭度沅 / 黄政民,韩国
 , , , , , , 
豆瓣2016评分最高的|日本电影,1,比海更深 / 海よりもまだ深く,[26694988](https://movie.douban.com/subject/26694988/),8.8,是枝裕和 / 阿部宽 / 真木阳子,日本
豆瓣2016评分最高的|日本电影,2,少爷 / 坊っちゃん,[26584763](https://movie.douban.com/subject/26584763/),8.3,铃木雅之 / 二宫和也 / 松下奈绪,日本
豆瓣2016评分最高的|日本电影,3,濑户内海 / セトウツミ,[26362351](https://movie.douban.com/subject/26362351/),8.3,大森立嗣 / 池松壮亮 / 菅田将晖,日本
豆瓣2016评分最高的|日本电影,4,为你取名的那一天 / 犬に名前をつける日,[26810837](https://movie.douban.com/subject/26810837/),8.4,山田茜 / 小林聪美 / 上川隆也,日本
豆瓣2016评分最高的|日本电影,5,家族之苦 / 家族はつらいよ,[26020796](https://movie.douban.com/subject/26020796/),8.1,山田洋次 / 桥爪功 / 吉行和子,日本
豆瓣2016评分最高的|日本电影,6,早死早投胎之地狱摇滚篇 / TOO YOUNG TO DIE！ 若くして死ぬ,[26413269](https://movie.douban.com/subject/26413269/),7.8,宫藤官九郎 / 长濑智也 / 神木隆之介,日本
豆瓣2016评分最高的|日本电影,7,澄沙之味 / あん,[25905124](https://movie.douban.com/subject/25905124/),8.3,河濑直美 / 树木希林 / 永濑正敏,日本 法国 德国
豆瓣2016评分最高的|日本电影,8,食梦者 / バクマン。,[25880986](https://movie.douban.com/subject/25880986/),7.7,大根仁 / 佐藤健 / 神木隆之介,日本
豆瓣2016评分最高的|日本电影,9,我被爸爸绑架了 / キッドナップ・ツアー,[26820450](https://movie.douban.com/subject/26820450/),7.7,岸善幸 / 妻夫木聪 / 丰岛花,日本
豆瓣2016评分最高的|日本电影,10,瑞普·凡·温克尔的新娘 / リップヴァンウィンクルの花嫁,[26592040](https://movie.douban.com/subject/26592040/),7.6,岩井俊二 / 黑木华 / 绫野刚,日本
 , , , , , , 
豆瓣2016评分最高的|欧洲电影,1,一个叫欧维的男人决定去死 / En man som heter Ove,[26628357](https://movie.douban.com/subject/26628357/),8.9,汉内斯·赫尔姆 / 罗夫·拉斯加德 / 巴哈·帕斯,瑞典
豆瓣2016评分最高的|欧洲电影,2,完美陌生人 / Perfetti sconosciuti,[26614893](https://movie.douban.com/subject/26614893/),8.5,保罗·杰诺维塞 / 马可·贾利尼 / 卡夏·斯穆特尼亚克,意大利
豆瓣2016评分最高的|欧洲电影,3,初恋这首情歌 / Sing Street,[25855071](https://movie.douban.com/subject/25855071/),8.2,约翰·卡尼 / 福迪亚·瓦尔什-匹罗 / 露西·宝通,爱尔兰 英国 美国
豆瓣2016评分最高的|欧洲电影,4,神奇动物在哪里 / Fantastic Beasts and Where to Find Them,[25726614](https://movie.douban.com/subject/25726614/),7.7,大卫·叶茨 / 埃迪·雷德梅恩 / 凯瑟琳·沃特斯顿,英国 美国
豆瓣2016评分最高的|欧洲电影,5,飞鹰艾迪 / Eddie the Eagle,[3072064](https://movie.douban.com/subject/3072064/),8.1,德克斯特·弗莱彻 / 塔伦·埃哲顿 / 休·杰克曼,英国 美国 德国
豆瓣2016评分最高的|欧洲电影,6,将来的事 / L'avenir,[26215216](https://movie.douban.com/subject/26215216/),8.2,米娅·汉森-洛夫 / 伊莎贝尔·于佩尔 / 安德烈·马尔孔,法国 德国
豆瓣2016评分最高的|欧洲电影,7,毕业会考 / Bacalaureat,[26340305](https://movie.douban.com/subject/26340305/),7.7,克里斯蒂安·蒙吉 / 阿德里安·蒂蒂耶尼 / 玛丽亚·德拉格斯,罗马尼亚 法国 比利时
豆瓣2016评分最高的|欧洲电影,8,托尼·厄德曼 / Toni Erdmann,[24872189](https://movie.douban.com/subject/24872189/),7.6,玛伦·阿德 / 彼得·西蒙尼舍克 / 桑德拉·惠勒,德国 奥地利
豆瓣2016评分最高的|欧洲电影,9,45周年 / 45 Years,[25839662](https://movie.douban.com/subject/25839662/),7.8,安德鲁·海格 / 夏洛特·兰普林 / 汤姆·康特奈,英国
豆瓣2016评分最高的|欧洲电影,10,她 / Elle,[26022182](https://movie.douban.com/subject/26022182/),7.7,保罗·范霍文 / 伊莎贝尔·于佩尔 / 罗兰·拉斐特,法国 德国 比利时
 , , , , , , 
豆瓣2016年度|LGBT电影,1,小姐 / 아가씨,[25977027](https://movie.douban.com/subject/25977027/),8.5,朴赞郁 / 金敏喜 / 金泰梨,韩国
豆瓣2016年度|LGBT电影,2,寻：电影版 / Looking: The Movie,[26354587](https://movie.douban.com/subject/26354587/),7.9,安德鲁·海格 / 乔纳森·格罗夫 / 弗兰克·J·阿尔瓦雷斯,美国
豆瓣2016年度|LGBT电影,3,同志宝贝 / Gayby Baby,[26381767](https://movie.douban.com/subject/26381767/),8.7,玛雅·纽维尔,澳大利亚
豆瓣2016年度|LGBT电影,4,与外婆同行 / Grandma,[26279353](https://movie.douban.com/subject/26279353/),7.8,保罗·韦兹 / 莉莉·汤姆林 / 朱莉娅·加纳,美国
豆瓣2016年度|LGBT电影,5,被拒人生 / Freeheld,[4881217](https://movie.douban.com/subject/4881217/),7.6,彼得·苏列特 / 朱丽安·摩尔 / 艾利奥特·佩吉,美国
豆瓣2016年度|LGBT电影,6,出柜第4格 / Fourth Man Out,[26416569](https://movie.douban.com/subject/26416569/),7.5,安德鲁·纳科曼 / 帕克·扬 / 伊万·托德,美国
豆瓣2016年度|LGBT电影,7,当我们17岁 / Quand on a 17 ans,[26309618](https://movie.douban.com/subject/26309618/),7.7,安德烈·泰希内 / 桑德琳娜·基贝兰 / 卡西·莫泰·克莱恩,法国
豆瓣2016年度|LGBT电影,8,同船爱歌 / Théo et Hugo dans le même bateau,[26689198](https://movie.douban.com/subject/26689198/),7.5,奥利维耶·杜卡斯泰尔 / 杰弗瑞·古艾 / 弗朗索瓦·纳伯,法国
豆瓣2016年度|LGBT电影,9,抱紧他 / Holding the Man,[26013293](https://movie.douban.com/subject/26013293/),7.7,尼尔·阿姆菲尔德 / 瑞安·柯尔 / 克雷格·斯托特,澳大利亚
豆瓣2016年度|LGBT电影,10,离别是美丽的 / Departure,[26331185](https://movie.douban.com/subject/26331185/),7.5,安德鲁·斯特格奥 / 茱丽叶特·斯蒂文森 / 埃里克斯·劳瑟,英国 法国
 , , , , , , 
豆瓣2016评分最高的|喜剧片,1,完美陌生人 / Perfetti sconosciuti,[26614893](https://movie.douban.com/subject/26614893/),8.5,保罗·杰诺维塞 / 马可·贾利尼 / 卡夏·斯穆特尼亚克,意大利
豆瓣2016评分最高的|喜剧片,2,濑户内海 / セトウツミ,[26362351](https://movie.douban.com/subject/26362351/),8.3,大森立嗣 / 池松壮亮 / 菅田将晖,日本
豆瓣2016评分最高的|喜剧片,3,家族之苦 / 家族はつらいよ,[26020796](https://movie.douban.com/subject/26020796/),8.1,山田洋次 / 桥爪功 / 吉行和子,日本
豆瓣2016评分最高的|喜剧片,4,托尼·厄德曼 / Toni Erdmann,[24872189](https://movie.douban.com/subject/24872189/),7.6,玛伦·阿德 / 彼得·西蒙尼舍克 / 桑德拉·惠勒,德国 奥地利
豆瓣2016评分最高的|喜剧片,5,电击女孩 / เมย์ไหน...ไฟแรงเฟร่อ,[26412106](https://movie.douban.com/subject/26412106/),7.7,查亚诺普·布恩帕拉科布 / 苏卡达·顾珑希 / 提顶·玛哈由踏纳,泰国
豆瓣2016评分最高的|喜剧片,6,希特勒回来了 / Er ist wieder da,[26585014](https://movie.douban.com/subject/26585014/),7.9,大卫·韦恩特 / 奥利弗·马苏奇 / 法比安·布施,德国
豆瓣2016评分最高的|喜剧片,7,与外婆同行 / Grandma,[26279353](https://movie.douban.com/subject/26279353/),7.8,保罗·韦兹 / 莉莉·汤姆林 / 朱莉娅·加纳,美国
豆瓣2016评分最高的|喜剧片,8,单身日记：好孕来袭 / Bridget Jones's Baby,[3868141](https://movie.douban.com/subject/3868141/),7.2,莎伦·马奎尔 / 蕾妮·齐薇格 / 科林·费尔斯,英国 美国 法国 爱尔兰
豆瓣2016评分最高的|喜剧片,9,最爽的一天 / Der geilste Tag,[26680247](https://movie.douban.com/subject/26680247/),7.8,弗洛里安·大卫·菲茨 / 马提亚斯·施维赫夫 / 弗洛里安·大卫·菲茨,德国
豆瓣2016评分最高的|喜剧片,10,死侍 / Deadpool,[3718279](https://movie.douban.com/subject/3718279/),7.9,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳,美国 加拿大
 , , , , , , 
豆瓣2016评分最高的|爱情片,1,你的名字。 / 君の名は。,[26683290](https://movie.douban.com/subject/26683290/),8.5,新海诚 / 神木隆之介 / 上白石萌音,日本
豆瓣2016评分最高的|爱情片,2,初恋这首情歌 / Sing Street,[25855071](https://movie.douban.com/subject/25855071/),8.2,约翰·卡尼 / 福迪亚·瓦尔什-匹罗 / 露西·宝通,爱尔兰 英国 美国
豆瓣2016评分最高的|爱情片,3,寻：电影版 / Looking: The Movie,[26354587](https://movie.douban.com/subject/26354587/),7.9,安德鲁·海格 / 乔纳森·格罗夫 / 弗兰克·J·阿尔瓦雷斯,美国
豆瓣2016评分最高的|爱情片,4,45周年 / 45 Years,[25839662](https://movie.douban.com/subject/25839662/),7.8,安德鲁·海格 / 夏洛特·兰普林 / 汤姆·康特奈,英国
豆瓣2016评分最高的|爱情片,5,七月与安生,[25827935](https://movie.douban.com/subject/25827935/),7.5,曾国祥 / 周冬雨 / 马思纯,中国大陆 中国香港
豆瓣2016评分最高的|爱情片,6,单身日记：好孕来袭 / Bridget Jones's Baby,[3868141](https://movie.douban.com/subject/3868141/),7.2,莎伦·马奎尔 / 蕾妮·齐薇格 / 科林·费尔斯,英国 美国 法国 爱尔兰
豆瓣2016评分最高的|爱情片,7,我的国王 / Mon roi,[25843022](https://movie.douban.com/subject/25843022/),7.7,麦温 / 文森特·卡塞尔 / 埃马纽埃尔·贝克特,法国
豆瓣2016评分最高的|爱情片,8,遇见你之前 / Me Before You,[25929151](https://movie.douban.com/subject/25929151/),8.1,西娅·夏罗克 / 艾米莉亚·克拉克 / 山姆·克拉弗林,英国 美国
豆瓣2016评分最高的|爱情片,9,已经开始想你 / Miss You Already,[10745397](https://movie.douban.com/subject/10745397/),7.7,凯瑟琳·哈德威克 / 德鲁·巴里摩尔 / 托妮·科莱特,英国
豆瓣2016评分最高的|爱情片,10,他是龙 / Он - дракон,[26726098](https://movie.douban.com/subject/26726098/),7.6,英达尔·珍杜巴耶夫 / 马特维·雷科夫 / 玛利亚·波叶扎耶娃,俄罗斯
 , , , , , , 
豆瓣2016评分最高的|科幻/动作片,1,釜山行 / 부산행,[25986180](https://movie.douban.com/subject/25986180/),8.6,延尚昊 / 孔刘 / 郑有美,韩国
豆瓣2016评分最高的|科幻/动作片,2,湄公河行动,[25815034](https://movie.douban.com/subject/25815034/),8.0,林超贤 / 张涵予 / 彭于晏,中国大陆 中国香港
豆瓣2016评分最高的|科幻/动作片,3,X战警：天启 / X-Men: Apocalypse,[25786060](https://movie.douban.com/subject/25786060/),7.7,布莱恩·辛格 / 詹姆斯·麦卡沃伊 / 迈克尔·法斯宾德,美国
豆瓣2016评分最高的|科幻/动作片,4,奇异博士 / Doctor Strange,[3025375](https://movie.douban.com/subject/3025375/),7.6,斯科特·德瑞克森 / 本尼迪克特·康伯巴奇 / 蒂尔达·斯文顿,美国
豆瓣2016评分最高的|科幻/动作片,5,魔兽 / Warcraft,[2131940](https://movie.douban.com/subject/2131940/),7.7,邓肯·琼斯 / 崔维斯·费米尔 / 托比·凯贝尔,美国 中国大陆 加拿大 日本
豆瓣2016评分最高的|科幻/动作片,6,美国队长3 / Captain America: Civil War,[25820460](https://movie.douban.com/subject/25820460/),7.9,安东尼·罗素 / 克里斯·埃文斯 / 小罗伯特·唐尼,美国
豆瓣2016评分最高的|科幻/动作片,7,危机13小时 / 13 Hours: The Secret Soldiers of Benghazi,[26220717](https://movie.douban.com/subject/26220717/),7.8,迈克尔·贝 / 詹姆斯·戴尔 / 约翰·卡拉辛斯基,美国
豆瓣2016评分最高的|科幻/动作片,8,死侍 / Deadpool,[3718279](https://movie.douban.com/subject/3718279/),7.9,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳,美国 加拿大
豆瓣2016评分最高的|科幻/动作片,9,硬核亨利 / Хардкор,[25706773](https://movie.douban.com/subject/25706773/),7.7,伊利亚·奈舒勒 / 沙尔托·科普雷 / 丹尼拉·科兹洛夫斯基,俄罗斯 美国 中国大陆
豆瓣2016评分最高的|科幻/动作片,10,谍影重重5 / Jason Bourne,[26266072](https://movie.douban.com/subject/26266072/),7.5,保罗·格林格拉斯 / 马特·达蒙 / 汤米·李·琼斯,美国 中国大陆 西班牙
 , , , , , , 
豆瓣2016评分最高的|恐怖片,1,招魂2 / The Conjuring 2,[24860563](https://movie.douban.com/subject/24860563/),7.9,温子仁 / 帕特里克·威尔森 / 维拉·法米加,加拿大 美国 英国
豆瓣2016评分最高的|恐怖片,2,无名女尸 / The Autopsy of Jane Doe,[26339213](https://movie.douban.com/subject/26339213/),7.6,安德烈·艾弗道夫 / 埃米尔·赫斯基 / 布莱恩·考克斯,英国
豆瓣2016评分最高的|恐怖片,3,中邪,[26820833](https://movie.douban.com/subject/26820833/),6.8,马凯 / 董天文 / 何佳,中国大陆
豆瓣2016评分最高的|恐怖片,4,哭声 / 곡성,[25817534](https://movie.douban.com/subject/25817534/),7.3,罗泓轸 / 郭度沅 / 黄政民,韩国
豆瓣2016评分最高的|恐怖片,5,屏住呼吸 / Don't Breathe,[26704620](https://movie.douban.com/subject/26704620/),7.2,费德·阿尔瓦雷兹 / 史蒂芬·朗 / 简·利维,美国
豆瓣2016评分最高的|恐怖片,6,恐吓运动 / Scare Campaign,[26649095](https://movie.douban.com/subject/26649095/),7.1,卡梅伦·凯恩斯 / 梅根·沃纳 / 伊恩 麦杜思,澳大利亚
豆瓣2016评分最高的|恐怖片,7,女巫 / The VVitch: A New-England Folktale,[26276364](https://movie.douban.com/subject/26276364/),7.1,罗伯特·艾格斯 / 安雅·泰勒-乔伊 / 拉尔夫·伊内森,美国 英国 加拿大 巴西
豆瓣2016评分最高的|恐怖片,8,关灯后 / Lights Out,[26684564](https://movie.douban.com/subject/26684564/),6.8,大卫·F·桑德伯格 / 泰莉莎·帕尔墨 / 加布里埃尔·贝特曼,美国
