Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2017评分最高的科幻/动作片,10,极盗车神 / Baby Driver,[25933890](https://movie.douban.com/subject/25933890/),7.0,埃德加·赖特 / 安塞尔·艾尔高特 / 凯文·史派西,英国 美国
 , , , , , , 
豆瓣2017评分最高的恐怖片,1,逃出绝命镇 / Get Out,[26688480](https://movie.douban.com/subject/26688480/),7.8,乔丹·皮尔 / 丹尼尔·卡卢亚 / 艾莉森·威廉姆斯,美国
豆瓣2017评分最高的恐怖片,2,小丑回魂 / It,[3604148](https://movie.douban.com/subject/3604148/),7.5,安德斯·穆斯切蒂 / 比尔·斯卡斯加德 / 杰登·马泰尔,美国 加拿大
豆瓣2017评分最高的恐怖片,3,异形：契约 / Alien: Covenant,[11803087](https://movie.douban.com/subject/11803087/),7.4,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿,美国
豆瓣2017评分最高的恐怖片,4,忌日快乐 / Happy Death Day,[27027913](https://movie.douban.com/subject/27027913/),7.0,克里斯托弗·兰登 / 杰西卡·罗德 / 伊瑟尔·布罗萨德,美国
豆瓣2017评分最高的恐怖片,5,生吃 / Grave,[26653833](https://movie.douban.com/subject/26653833/),7.1,朱利亚·迪库诺 / 加朗斯·马里利埃 / 艾拉·朗夫,法国 意大利 比利时
豆瓣2017评分最高的恐怖片,6,救命解药 / A Cure for Wellness,[26363201](https://movie.douban.com/subject/26363201/),7.1,戈尔·维宾斯基 / 戴恩·德哈恩 / 詹森·艾萨克,美国 德国
豆瓣2017评分最高的恐怖片,7,天赐之女 / The Girl with All the Gifts,[26704623](https://movie.douban.com/subject/26704623/),6.9,柯尔姆·麦卡锡 / 杰玛·阿特登 / 格伦·克洛斯,英国 美国
豆瓣2017评分最高的恐怖片,8,辣手保姆 / The Babysitter,[26704621](https://movie.douban.com/subject/26704621/),6.7,约瑟夫·麦克金提·尼彻 / 犹大·刘易斯 / 萨玛拉·维文,美国
豆瓣2017评分最高的恐怖片,9,莱姆豪斯的杀人魔 / The Limehouse Golem,[26616731](https://movie.douban.com/subject/26616731/),6.6,胡安·卡洛斯·梅迪纳 / 奥利维亚·库克 / 比尔·奈伊,英国
豆瓣2017评分最高的恐怖片,10,报告老师！怪怪怪怪物！ / 報告老師！怪怪怪怪物！,[26720627](https://movie.douban.com/subject/26720627/),6.7,九把刀 / 邓育凯 / 蔡凡熙,中国台湾
 , , , , , , 
豆瓣2017评分最高的惊悚/犯罪片,1,看不见的客人 / Contratiempo,[26580232](https://movie.douban.com/subject/26580232/),8.8,奥里奥尔·保罗 / 马里奥·卡萨斯 / 阿娜·瓦格纳,西班牙
豆瓣2017评分最高的惊悚/犯罪片,2,天才枪手 / ฉลาดเกมส์โกง,[27024903](https://movie.douban.com/subject/27024903/),8.2,纳塔吾·彭皮里亚 / 茱蒂蒙·琼查容苏因 / 查侬·散顶腾古,泰国
豆瓣2017评分最高的惊悚/犯罪片,3,目击者之追凶 / 目擊者,[11600078](https://movie.douban.com/subject/11600078/),8.2,程伟豪 / 庄凯勋 / 许玮甯,中国台湾
豆瓣2017评分最高的惊悚/犯罪片,4,恐袭波士顿 / Patriots Day,[26357945](https://movie.douban.com/subject/26357945/),8.0,彼得·博格 / 马克·沃尔伯格 / 凯文·贝肯,美国
豆瓣2017评分最高的惊悚/犯罪片,5,猎凶风河谷 / Wind River,[26389601](https://movie.douban.com/subject/26389601/),7.8,泰勒·谢里丹 / 杰瑞米·雷纳 / 伊丽莎白·奥尔森,英国 加拿大 美国
豆瓣2017评分最高的惊悚/犯罪片,6,愚行录 / 愚行録,[26751899](https://movie.douban.com/subject/26751899/),7.8,石川庆 / 妻夫木聪 / 满岛光,日本
豆瓣2017评分最高的惊悚/犯罪片,7,疾速追杀2 / John Wick: Chapter 2,[26333560](https://movie.douban.com/subject/26333560/),7.8,查德·斯塔赫斯基 / 基努·里维斯 / 里卡尔多·斯卡马奇奥,美国 中国香港
豆瓣2017评分最高的惊悚/犯罪片,8,杀人者的记忆法 / 살인자의 기억법,[26391916](https://movie.douban.com/subject/26391916/),7.8,元新渊 / 薛景求 / 金南佶,韩国
豆瓣2017评分最高的惊悚/犯罪片,9,隧道尽头 / Al final del túnel,[26661229](https://movie.douban.com/subject/26661229/),7.0,罗德里戈·格兰德 / 莱昂纳多·斯巴拉格利亚 / 巴勃罗·埃查里,西班牙 阿根廷
豆瓣2017评分最高的惊悚/犯罪片,10,分裂 / Split,[26600660](https://movie.douban.com/subject/26600660/),7.4,M·奈特·沙马兰 / 詹姆斯·麦卡沃伊 / 安雅·泰勒-乔伊,美国
 , , , , , , 
豆瓣2017评分最高的动画片,1,寻梦环游记 / Coco,[20495023](https://movie.douban.com/subject/20495023/),9.1,李·昂克里奇 / 安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔,美国
豆瓣2017评分最高的动画片,2,至爱梵高·星空之谜 / Loving Vincent,[25837262](https://movie.douban.com/subject/25837262/),8.5,多洛塔·科别拉 / 道格拉斯·布斯 / 罗伯特·古拉奇克,英国 波兰
豆瓣2017评分最高的动画片,3,春宵苦短，少女前进吧！ / 夜は短し歩けよ乙女,[26935251](https://movie.douban.com/subject/26935251/),8.7,汤浅政明 / 星野源 / 花泽香菜,日本
豆瓣2017评分最高的动画片,4,伦敦一家人 / Ethel & Ernest,[5327189](https://movie.douban.com/subject/5327189/),8.9,罗杰·梅因伍德 / 卢克·崔德威 / 吉姆·布劳德本特,英国
豆瓣2017评分最高的动画片,5,欢乐好声音 / Sing,[26354572](https://movie.douban.com/subject/26354572/),8.1,加斯·詹宁斯 / 马修·麦康纳 / 瑞茜·威瑟斯彭,美国
豆瓣2017评分最高的动画片,6,西葫芦的生活 / Ma vie de courgette,[24860289](https://movie.douban.com/subject/24860289/),8.5,克洛德·巴拉斯 / 加斯帕德·施拉特 / 西斯汀·穆拉特,瑞士 法国
豆瓣2017评分最高的动画片,7,乐高蝙蝠侠大电影 / The Lego Batman Movie,[26145033](https://movie.douban.com/subject/26145033/),8.0,克里斯·麦凯 / 威尔·阿奈特 / 罗莎里奥·道森,美国 丹麦 澳大利亚
豆瓣2017评分最高的动画片,8,宣告黎明的露之歌 / 夜明け告げるルーのうた,[26958502](https://movie.douban.com/subject/26958502/),8.1,汤浅政明 / 谷花音 / 下田翔大,日本
豆瓣2017评分最高的动画片,9,大护法,[26811587](https://movie.douban.com/subject/26811587/),7.8,不思凡 / 小连杀 / 图特哈蒙,中国大陆
豆瓣2017评分最高的动画片,10,在这世界的角落 / この世界の片隅に,[11611021](https://movie.douban.com/subject/11611021/),7.7,片渊须直 / 能年玲奈 / 细谷佳正,日本
 , , , , , , 
豆瓣2017评分最高的纪录片,1,二十二,[26430107](https://movie.douban.com/subject/26430107/),8.7,郭柯,中国大陆
豆瓣2017评分最高的纪录片,2,脸庞，村庄 / Visages villages,[26764928](https://movie.douban.com/subject/26764928/),9.1,阿涅斯·瓦尔达 / 阿涅斯·瓦尔达 / 让·热内,法国
豆瓣2017评分最高的纪录片,3,天梯：蔡国强的艺术,[26679188](https://movie.douban.com/subject/26679188/),8.6,凯文·麦克唐纳 / 蔡国强 / 吴红虹,中国大陆 美国
豆瓣2017评分最高的纪录片,4,我们是X / We Are X,[26679190](https://movie.douban.com/subject/26679190/),9.2,史蒂芬·卡嘉克 / 林佳树 / 出山利三,日本 英国 美国
豆瓣2017评分最高的纪录片,5,嘎嘎：五尺二寸 / GAGA: Five Foot Two,[27120369](https://movie.douban.com/subject/27120369/),8.9,克里斯·穆卡贝尔 /  / 马克·容森,美国
豆瓣2017评分最高的纪录片,6,爱猫之城 / Kedi,[26806099](https://movie.douban.com/subject/26806099/),8.3,杰达·托伦 / 布朗特·乌斯塔曼 / 本古,土耳其 美国
豆瓣2017评分最高的纪录片,7,和食双神：最后的约定 / 和食 ふたりの神様  最後の約束,[27047887](https://movie.douban.com/subject/27047887/),8.6,小野二郎 / 早乙女哲哉,日本
豆瓣2017评分最高的纪录片,8,重返·狼群,[26920269](https://movie.douban.com/subject/26920269/),8.3,亦风 / 李微漪,中国大陆
豆瓣2017评分最高的纪录片,9,地球：神奇的一天 / Earth: One Amazing Day,[26647876](https://movie.douban.com/subject/26647876/),8.1,理查德·戴尔 / 成龙 / 罗伯特·雷德福,中国大陆 英国
豆瓣2017评分最高的纪录片,10,摇摇晃晃的人间,[26324232](https://movie.douban.com/subject/26324232/),7.9,范俭 / 余秀华 / 周金香,中国大陆
 , , , , , , 
豆瓣2017评分最高的短片,1,校合唱团的秘密 / Mindenki,[26921952](https://movie.douban.com/subject/26921952/),8.8,克里斯托弗·迪克 / 索菲娅·绍莫希 / 多尔卡·海斯,匈牙利
豆瓣2017评分最高的短片,2,失物招领 / Lou,[26884340](https://movie.douban.com/subject/26884340/),8.5,戴夫·穆林斯 / 杰克·布赖特,美国
豆瓣2017评分最高的短片,3,银翼杀手：2022黑暗浩劫 / Blade Runner: Black Out 2022,[27141014](https://movie.douban.com/subject/27141014/),8.4,渡边信一郎 / 乔万·杰克逊 / 露西·克里斯蒂安,美国 日本
豆瓣2017评分最高的短片,4,就这样，我们把金鱼放入了泳池 / そうして私たちはプールに金魚を、,[26966763](https://movie.douban.com/subject/26966763/),8.3,长久允 / 汤川雏 / 松山莉奈,日本
豆瓣2017评分最高的短片,5,心跳无限次 / In a Heartbeat,[27102542](https://movie.douban.com/subject/27102542/),8.5,Beth David / Nicholas J. Ainsworth / Kelly Donohue,美国
豆瓣2017评分最高的短片,6,异形：契约-番外：十字路口 / Alien: Covenant - Prologue: The Crossing,[27070044](https://movie.douban.com/subject/27070044/),8.0,雷德利·斯科特 / 迈克尔·法斯宾德 / 劳米·拉佩斯,美国
豆瓣2017评分最高的短片,7,时间代码 / Timecode,[26789384](https://movie.douban.com/subject/26789384/),8.1,胡安乔·希门尼斯·佩纳 / Lali Ayguadé / Pep Domenech,西班牙
豆瓣2017评分最高的短片,8,金·凯瑞：我需要色彩 / Jim Carrey: I Needed Color,[27112747](https://movie.douban.com/subject/27112747/),8.7,大卫·L·布斯 / 金·凯瑞,美国
豆瓣2017评分最高的短片,9,"盲眼女孩 / Vaysha, l'aveugle",[26767306](https://movie.douban.com/subject/26767306/),8.0,西奥多·尤西弗 / 卡罗利娜·达韦纳,加拿大
豆瓣2017评分最高的短片,10,环药房自行车赛 / Tour De Pharmacy,[26855528](https://movie.douban.com/subject/26855528/),7.8,杰克·西曼斯基 / 安迪·萨姆伯格 / 奥兰多·布鲁姆,美国
 , , , , , , 
豆瓣2017年度最佳电影原声,1,爱乐之城 / La La Land,[25934014](https://movie.douban.com/subject/25934014/),8.4,达米恩·查泽雷 / 瑞恩·高斯林 / 艾玛·斯通,美国
豆瓣2017年度最佳电影原声,2,请以你的名字呼唤我 / Call Me by Your Name,[26799731](https://movie.douban.com/subject/26799731/),8.8,卢卡·瓜达尼诺 / 艾米·汉莫 / 提莫西·查拉梅,意大利 法国 巴西 美国
豆瓣2017年度最佳电影原声,3,银河护卫队2 / Guardians of the Galaxy Vol. 2,[25937854](https://movie.douban.com/subject/25937854/),8.0,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜,美国
豆瓣2017年度最佳电影原声,4,极盗车神 / Baby Driver,[25933890](https://movie.douban.com/subject/25933890/),7.0,埃德加·赖特 / 安塞尔·艾尔高特 / 凯文·史派西,英国 美国
豆瓣2017年度最佳电影原声,5,鬼魅浮生 / A Ghost Story,[26920017](https://movie.douban.com/subject/26920017/),7.6,大卫·洛维 / 卡西·阿弗莱克 / 鲁妮·玛拉,美国
豆瓣2017年度最佳电影原声,6,好时光 / Good Time,[26528871](https://movie.douban.com/subject/26528871/),7.3,本·萨弗迪 / 罗伯特·帕丁森 / 本·萨弗迪,美国
豆瓣2017年度最佳电影原声,7,寻梦环游记 / Coco,[20495023](https://movie.douban.com/subject/20495023/),9.1,李·昂克里奇 / 安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔,美国
豆瓣2017年度最佳电影原声,8,摔跤吧！爸爸 / Dangal,[26387939](https://movie.douban.com/subject/26387939/),9.0,涅提·蒂瓦里 / 阿米尔·汗 / 法缇玛·萨那·纱卡,印度
豆瓣2017年度最佳电影原声,9,至爱梵高·星空之谜 / Loving Vincent,[25837262](https://movie.douban.com/subject/25837262/),8.5,多洛塔·科别拉 / 道格拉斯·布斯 / 罗伯特·古拉奇克,英国 波兰
豆瓣2017年度最佳电影原声,10,异形：契约 / Alien: Covenant,[11803087](https://movie.douban.com/subject/11803087/),7.4,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿,美国
 , , , , , , 
豆瓣2015年1月最热门电影,1,降临 / Arrival,[21324900](https://movie.douban.com/subject/21324900/),7.8,丹尼斯·维伦纽瓦 / 艾米·亚当斯 / 杰瑞米·雷纳,美国 加拿大
豆瓣2015年1月最热门电影,2,西游伏妖篇,[25801066](https://movie.douban.com/subject/25801066/),5.5,徐克 / 吴亦凡 / 林更新,中国大陆 中国香港
豆瓣2015年1月最热门电影,3,星球大战外传：侠盗一号 / Rogue One: A Star Wars Story,[25894431](https://movie.douban.com/subject/25894431/),7.3,加里斯·爱德华斯 / 菲丽希缇·琼斯 / 迭戈·卢纳,美国
豆瓣2015年1月最热门电影,4,乘风破浪,[26862259](https://movie.douban.com/subject/26862259/),6.8,韩寒 / 邓超 / 彭于晏,中国大陆
豆瓣2015年1月最热门电影,5,太空旅客 / Passengers,[3434070](https://movie.douban.com/subject/3434070/),6.9,莫滕·泰杜姆 / 詹妮弗·劳伦斯 / 克里斯·帕拉特,美国
豆瓣2015年1月最热门电影,6,情圣,[26879060](https://movie.douban.com/subject/26879060/),6.0,宋晓飞 / 肖央 / 闫妮,中国大陆
豆瓣2015年1月最热门电影,7,功夫瑜伽,[26182910](https://movie.douban.com/subject/26182910/),5.0,唐季礼 / 成龙 / 李治廷,中国大陆 印度
豆瓣2015年1月最热门电影,8,大闹天竺,[26389696](https://movie.douban.com/subject/26389696/),3.7,王宝强 / 王宝强 / 白客,中国大陆
豆瓣2015年1月最热门电影,9,魔弦传说 / Kubo and the Two Strings,[26287884](https://movie.douban.com/subject/26287884/),7.4,特拉维斯·奈特 / 查理兹·塞隆 / 马修·麦康纳,美国
豆瓣2015年1月最热门电影,10,单身日记：好孕来袭 / Bridget Jones's Baby,[3868141](https://movie.douban.com/subject/3868141/),7.2,莎伦·马奎尔 / 蕾妮·齐薇格 / 科林·费尔斯,英国 美国 法国 爱尔兰
 , , , , , , 
豆瓣2015年2月最热门电影,1,爱乐之城 / La La Land,[25934014](https://movie.douban.com/subject/25934014/),8.4,达米恩·查泽雷 / 瑞恩·高斯林 / 艾玛·斯通,美国
豆瓣2015年2月最热门电影,2,生化危机：终章 / Resident Evil: The Final Chapter,[20471852](https://movie.douban.com/subject/20471852/),6.5,保罗·安德森 / 米拉·乔沃维奇 / 伊恩·格雷,美国 德国 法国 加拿大 南非 澳大利亚 英国 日本 中国大陆
豆瓣2015年2月最热门电影,3,极限特工3：终极回归 / xXx: Return of Xander Cage,[3230115](https://movie.douban.com/subject/3230115/),5.6,D·J·卡卢索 / 范·迪塞尔 / 甄子丹,美国
豆瓣2015年2月最热门电影,4,海边的曼彻斯特 / Manchester by the Sea,[25980443](https://movie.douban.com/subject/25980443/),8.6,肯尼思·洛纳根 / 卡西·阿弗莱克 / 卢卡斯·赫奇斯,美国
豆瓣2015年2月最热门电影,5,欢乐好声音 / Sing,[26354572](https://movie.douban.com/subject/26354572/),8.1,加斯·詹宁斯 / 马修·麦康纳 / 瑞茜·威瑟斯彭,美国
豆瓣2015年2月最热门电影,6,刺客信条 / Assassin's Creed,[11526817](https://movie.douban.com/subject/11526817/),5.3,贾斯汀·库泽尔 / 迈克尔·法斯宾德 / 玛丽昂·歌迪亚,美国 法国 英国 中国香港 中国台湾 马耳他 西班牙 加拿大
豆瓣2015年2月最热门电影,7,月光男孩 / Moonlight,[26648249](https://movie.douban.com/subject/26648249/),7.4,巴里·詹金斯 / 崔凡特·罗兹 / 安德烈·霍兰,美国
豆瓣2015年2月最热门电影,8,流浪猫鲍勃 / A Street Cat Named Bob,[26685451](https://movie.douban.com/subject/26685451/),7.9,罗杰·斯波蒂斯伍德 / 卢克·崔德威 / 猫鲍勃,英国
豆瓣2015年2月最热门电影,9,成长边缘 / The Edge of Seventeen,[6873905](https://movie.douban.com/subject/6873905/),7.6,凯莉·弗莱蒙·克雷格 / 海莉·斯坦菲尔德 / 海莉·露·理查森,美国
豆瓣2015年2月最热门电影,10,隐藏人物 / Hidden Figures,[26615208](https://movie.douban.com/subject/26615208/),8.9,西奥多·梅尔菲 / 塔拉吉·P·汉森 / 奥克塔维亚·斯宾瑟,美国
 , , , , , , 
豆瓣2015年3月最热门电影,1,金刚狼3：殊死一战 / Logan,[25765735](https://movie.douban.com/subject/25765735/),8.3,詹姆斯·曼高德 / 休·杰克曼 / 帕特里克·斯图尔特,美国
豆瓣2015年3月最热门电影,2,美女与野兽 / Beauty and the Beast,[25900945](https://movie.douban.com/subject/25900945/),7.1,比尔·康顿 / 艾玛·沃森 / 丹·史蒂文斯,美国
豆瓣2015年3月最热门电影,3,一条狗的使命 / A Dog's Purpose,[6873143](https://movie.douban.com/subject/6873143/),7.7,拉斯·霍尔斯道姆 / 乔什·加德 / 布丽特·罗伯森,美国
豆瓣2015年3月最热门电影,4,金刚：骷髅岛 / Kong: Skull Island,[26309788](https://movie.douban.com/subject/26309788/),6.5,乔丹·沃格特-罗伯茨 / 汤姆·希德勒斯顿 / 塞缪尔·杰克逊,美国 中国大陆
豆瓣2015年3月最热门电影,5,乐高蝙蝠侠大电影 / The Lego Batman Movie,[26145033](https://movie.douban.com/subject/26145033/),8.0,克里斯·麦凯 / 威尔·阿奈特 / 罗莎里奥·道森,美国 丹麦 澳大利亚
豆瓣2015年3月最热门电影,6,天才捕手 / Genius,[5262339](https://movie.douban.com/subject/5262339/),7.4,迈克尔·格兰达吉 / 科林·费尔斯 / 裘德·洛,英国 美国
豆瓣2015年3月最热门电影,7,八月,[26820836](https://movie.douban.com/subject/26820836/),7.1,张大磊 / 孔维一 / 张晨,中国大陆
豆瓣2015年3月最热门电影,8,最终幻想15：王者之剑 / Kingsglaive Final Fantasy XV,[26762709](https://movie.douban.com/subject/26762709/),7.2,野末武志 / 亚伦·保尔 / 肖恩·宾,日本 美国
豆瓣2015年3月最热门电影,9,斯隆女士 / Miss Sloane,[26703158](https://movie.douban.com/subject/26703158/),8.8,约翰·马登 / 杰西卡·查斯坦 / 古古·姆巴塔-劳,美国 法国
豆瓣2015年3月最热门电影,10,五十度黑 / Fifty Shades Darker,[26323031](https://movie.douban.com/subject/26323031/),5.7,詹姆斯·弗雷 / 达科塔·约翰逊 / 詹米·多南,美国
 , , , , , , 
豆瓣2015年4月最热门电影,1,速度与激情8 / The Fate of the Furious,[26260853](https://movie.douban.com/subject/26260853/),7.0,F·加里·格雷 / 范·迪塞尔 / 杰森·斯坦森,中国大陆 美国 日本
豆瓣2015年4月最热门电影,2,嫌疑人X的献身,[26606743](https://movie.douban.com/subject/26606743/),6.3,苏有朋 / 王凯 / 张鲁一,中国大陆
豆瓣2015年4月最热门电影,3,攻壳机动队 / Ghost in the Shell,[25818101](https://movie.douban.com/subject/25818101/),6.4,鲁伯特·桑德斯 / 斯嘉丽·约翰逊 / 皮鲁·埃斯贝克,美国 印度 中国香港 中国大陆 加拿大
豆瓣2015年4月最热门电影,4,看不见的客人 / Contratiempo,[26580232](https://movie.douban.com/subject/26580232/),8.8,奥里奥尔·保罗 / 马里奥·卡萨斯 / 阿娜·瓦格纳,西班牙
豆瓣2015年4月最热门电影,5,喜欢你,[26816383](https://movie.douban.com/subject/26816383/),6.7,许宏宇 / 金城武 / 周冬雨,中国大陆 中国香港
豆瓣2015年4月最热门电影,6,怒 / 怒り,[26279289](https://movie.douban.com/subject/26279289/),7.7,李相日 / 渡边谦 / 森山未来,日本
豆瓣2015年4月最热门电影,7,非凡任务,[26616690](https://movie.douban.com/subject/26616690/),6.2,麦兆辉 / 黄轩 / 段奕宏,中国大陆
豆瓣2015年4月最热门电影,8,分裂 / Split,[26600660](https://movie.douban.com/subject/26600660/),7.4,M·奈特·沙马兰 / 詹姆斯·麦卡沃伊 / 安雅·泰勒-乔伊,美国
豆瓣2015年4月最热门电影,9,一念无明 / 一念無明,[26704590](https://movie.douban.com/subject/26704590/),7.9,黄进 / 曾志伟 / 余文乐,中国香港
豆瓣2015年4月最热门电影,10,绑架者,[26602933](https://movie.douban.com/subject/26602933/),4.8,徐静蕾 / 白百何 / 黄立行,中国大陆 中国台湾 中国香港
 , , , , , , 
豆瓣2015年5月最热门电影,1,摔跤吧！爸爸 / Dangal,[26387939](https://movie.douban.com/subject/26387939/),9.0,涅提·蒂瓦里 / 阿米尔·汗 / 法缇玛·萨那·纱卡,印度
豆瓣2015年5月最热门电影,2,银河护卫队2 / Guardians of the Galaxy Vol. 2,[25937854](https://movie.douban.com/subject/25937854/),8.0,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜,美国
豆瓣2015年5月最热门电影,3,加勒比海盗5：死无对证 / Pirates of the Caribbean: Dead Men Tell No Tales,[6311303](https://movie.douban.com/subject/6311303/),7.2,艾斯彭·山德伯格 / 约翰尼·德普 / 布伦顿·思韦茨,美国
豆瓣2015年5月最热门电影,4,记忆大师,[25884801](https://movie.douban.com/subject/25884801/),7.1,陈正道 / 黄渤 / 段奕宏,中国大陆
豆瓣2015年5月最热门电影,5,异星觉醒 / Life,[26718838](https://movie.douban.com/subject/26718838/),6.5,丹尼尔·伊斯皮诺萨 / 杰克·吉伦哈尔 / 丽贝卡·弗格森,英国 美国
豆瓣2015年5月最热门电影,6,春娇救志明 / 春嬌救志明,[26639958](https://movie.douban.com/subject/26639958/),7.0,彭浩翔 / 余文乐 / 杨千嬅,中国香港 中国大陆
豆瓣2015年5月最热门电影,7,逃出绝命镇 / Get Out,[26688480](https://movie.douban.com/subject/26688480/),7.8,乔丹·皮尔 / 丹尼尔·卡卢亚 / 艾莉森·威廉姆斯,美国
豆瓣2015年5月最热门电影,8,亚瑟王：斗兽争霸 / King Arthur: Legend of the Sword,[25864124](https://movie.douban.com/subject/25864124/),6.9,盖·里奇 / 查理·汉纳姆 / 裘德·洛,英国 美国 澳大利亚
豆瓣2015年5月最热门电影,9,拆弹专家,[26748673](https://movie.douban.com/subject/26748673/),6.2,邱礼涛 / 刘德华 / 姜武,中国大陆 中国香港
豆瓣2015年5月最热门电影,10,天才少女 / Gifted,[26593587](https://movie.douban.com/subject/26593587/),8.3,马克·韦布 / 克里斯·埃文斯 / 麦肯娜·格瑞丝,美国
 , , , , , , 
豆瓣2015年6月最热门电影,1,神奇女侠 / Wonder Woman,[1578714](https://movie.douban.com/subject/1578714/),7.1,派蒂·杰金斯 / 盖尔·加朵 / 克里斯·派恩,美国 中国大陆 中国香港
豆瓣2015年6月最热门电影,2,异形：契约 / Alien: Covenant,[11803087](https://movie.douban.com/subject/11803087/),7.4,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿,美国
豆瓣2015年6月最热门电影,3,变形金刚5：最后的骑士 / Transformers: The Last Knight,[25824686](https://movie.douban.com/subject/25824686/),4.9,迈克尔·贝 / 马克·沃尔伯格 / 安东尼·霍普金斯,美国 中国大陆 加拿大
豆瓣2015年6月最热门电影,4,新木乃伊 / The Mummy,[20451290](https://movie.douban.com/subject/20451290/),4.8,艾里克斯·库兹曼 / 汤姆·克鲁斯 / 罗素·克劳,美国 中国大陆 日本
豆瓣2015年6月最热门电影,5,冈仁波齐,[26606242](https://movie.douban.com/subject/26606242/),7.7,张杨 / 尼玛扎堆 / 杨培,中国大陆
豆瓣2015年6月最热门电影,6,猜火车2 / T2 Trainspotting,[22263645](https://movie.douban.com/subject/22263645/),8.0,丹尼·博伊尔 / 伊万·麦克格雷格 / 约翰尼·李·米勒,英国
豆瓣2015年6月最热门电影,7,疾速追杀2 / John Wick: Chapter 2,[26333560](https://movie.douban.com/subject/26333560/),7.8,查德·斯塔赫斯基 / 基努·里维斯 / 里卡尔多·斯卡马奇奥,美国 中国香港
豆瓣2015年6月最热门电影,8,生吃 / Grave,[26653833](https://movie.douban.com/subject/26653833/),7.1,朱利亚·迪库诺 / 加朗斯·马里利埃 / 艾拉·朗夫,法国 意大利 比利时
豆瓣2015年6月最热门电影,9,明日的我与昨日的你约会 / ぼくは明日、昨日のきみとデートする,[26707472](https://movie.douban.com/subject/26707472/),7.7,三木孝浩 / 福士苍汰 / 小松菜奈,日本
豆瓣2015年6月最热门电影,10,贝尔科实验 / The Belko Experiment,[3008691](https://movie.douban.com/subject/3008691/),6.2,克瑞格·麦克林恩 / 小约翰·加拉赫 / 托尼·戈德温,美国 哥伦比亚
 , , , , , , 
豆瓣2015年7月最热门电影,1,大护法,[26811587](https://movie.douban.com/subject/26811587/),7.8,不思凡 / 小连杀 / 图特哈蒙,中国大陆
豆瓣2015年7月最热门电影,2,绣春刀II：修罗战场,[26270502](https://movie.douban.com/subject/26270502/),7.2,路阳 / 张震 / 杨幂,中国大陆
豆瓣2015年7月最热门电影,3,神偷奶爸3 / Despicable Me 3,[25812712](https://movie.douban.com/subject/25812712/),6.8,凯尔·巴尔达 / 史蒂夫·卡瑞尔 / 克里斯汀·韦格,美国
豆瓣2015年7月最热门电影,4,悟空传,[26035290](https://movie.douban.com/subject/26035290/),5.1,郭子健 / 彭于晏 / 倪妮,中国大陆
豆瓣2015年7月最热门电影,5,绝世高手,[26754831](https://movie.douban.com/subject/26754831/),5.9,卢正雨 / 卢正雨 / 郭采洁,中国大陆
豆瓣2015年7月最热门电影,6,明月几时有,[26425072](https://movie.douban.com/subject/26425072/),6.9,许鞍华 / 周迅 / 彭于晏,中国大陆 中国香港
豆瓣2015年7月最热门电影,7,闪光少女,[26790961](https://movie.douban.com/subject/26790961/),7.2,王冉 / 徐璐 / 彭昱畅,中国大陆
豆瓣2015年7月最热门电影,8,逆时营救,[26667056](https://movie.douban.com/subject/26667056/),4.7,尹鸿承 / 杨幂 / 霍建华,中国大陆
豆瓣2015年7月最热门电影,9,“吃吃”的爱,[26279202](https://movie.douban.com/subject/26279202/),5.2,蔡康永 / 徐熙娣 / 林志玲,中国大陆 中国香港 中国台湾
豆瓣2015年7月最热门电影,10,深夜食堂2 / 続・深夜食堂,[26798437](https://movie.douban.com/subject/26798437/),8.0,松冈锭司 / 小林薰 / 河井青叶,日本
 , , , , , , 
豆瓣2015年8月最热门电影,1,战狼2,[26363254](https://movie.douban.com/subject/26363254/),7.1,吴京 / 吴京 / 弗兰克·格里罗,中国大陆
豆瓣2015年8月最热门电影,2,三生三世十里桃花,[25823277](https://movie.douban.com/subject/25823277/),4.0,赵小丁 / 刘亦菲 / 杨洋,中国大陆
豆瓣2015年8月最热门电影,3,二十二,[26430107](https://movie.douban.com/subject/26430107/),8.7,郭柯,中国大陆
豆瓣2015年8月最热门电影,4,心理罪,[26698000](https://movie.douban.com/subject/26698000/),4.9,谢东燊 / 廖凡 / 李易峰,中国大陆
豆瓣2015年8月最热门电影,5,杀破狼·贪狼 / 殺破狼‧貪狼,[26826398](https://movie.douban.com/subject/26826398/),7.0,叶伟信 / 古天乐 / 吴樾,中国香港 中国大陆
豆瓣2015年8月最热门电影,6,星际特工：千星之城 / Valérian and the City of a Thousand Planets,[11502973](https://movie.douban.com/subject/11502973/),6.9,吕克·贝松 / 戴恩·德哈恩 / 卡拉·迪瓦伊,法国 中国大陆 比利时 德国 阿联酋 美国 加拿大 新西兰 新加坡 英国 泰国
