Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2015最受关注的|电影,3,万物生长,[25872931](https://movie.douban.com/subject/25872931/),5.7,李玉 / 范冰冰 / 韩庚,中国大陆
豆瓣2015最受关注的|电影,4,左耳,[25745752](https://movie.douban.com/subject/25745752/),5.7,苏有朋 / 陈都灵 / 欧豪,中国大陆
豆瓣2015最受关注的|电影,5,咱们结婚吧,[26140241](https://movie.douban.com/subject/26140241/),5.9,刘江 / 高圆圆 / 姜武,中国大陆
 , , , , , , 
豆瓣2015最受关注的|电影,1,复仇者联盟2：奥创纪元 / Avengers: Age of Ultron,[10741834](https://movie.douban.com/subject/10741834/),7.5,乔斯·韦登 / 小罗伯特·唐尼 / 克里斯·海姆斯沃斯,美国
豆瓣2015最受关注的|电影,2,超能查派 / Chappie,[6846893](https://movie.douban.com/subject/6846893/),7.4,尼尔·布洛姆坎普 / 沙尔托·科普雷 / 戴夫·帕特尔,美国 墨西哥 南非
豆瓣2015最受关注的|电影,3,何以笙箫默,[26259634](https://movie.douban.com/subject/26259634/),3.9,杨文军 / 黄晓明 / 杨幂,中国大陆
豆瓣2015最受关注的|电影,4,机械姬 / Ex Machina,[4160540](https://movie.douban.com/subject/4160540/),7.6,亚历克斯·加兰 / 艾丽西亚·维坎德 / 多姆纳尔·格里森,英国
豆瓣2015最受关注的|电影,5,我的个神啊 / PK,[10741643](https://movie.douban.com/subject/10741643/),8.4,拉吉库马尔·希拉尼 / 阿米尔·汗 / 安努舒卡·莎玛,印度
 , , , , , , 
豆瓣2015最受关注的|电影,1,侏罗纪世界 / Jurassic World,[10440138](https://movie.douban.com/subject/10440138/),7.7,科林·特莱沃若 / 克里斯·帕拉特 / 布莱丝·达拉斯·霍华德,美国
豆瓣2015最受关注的|电影,2,末日崩塌 / San Andreas,[25786077](https://movie.douban.com/subject/25786077/),7.1,布拉德·佩顿 / 道恩·强森 / 亚历山德拉·达达里奥,美国 澳大利亚
豆瓣2015最受关注的|电影,3,疯狂的麦克斯4：狂暴之路 / Mad Max: Fury Road,[3592854](https://movie.douban.com/subject/3592854/),8.7,乔治·米勒 / 汤姆·哈迪 / 查理兹·塞隆,澳大利亚 美国
豆瓣2015最受关注的|电影,4,杀破狼2 / 殺破狼2,[23788440](https://movie.douban.com/subject/23788440/),7.5,郑保瑞 / 吴京 / 托尼·贾,中国香港 中国大陆
豆瓣2015最受关注的|电影,5,横冲直撞好莱坞,[25908042](https://movie.douban.com/subject/25908042/),4.5,蒂姆·肯德尔 / 黄晓明 / 佟大为,中国大陆 中国香港 美国
 , , , , , , 
豆瓣2015最受关注的|电影,1,西游记之大圣归来,[26277313](https://movie.douban.com/subject/26277313/),8.3,田晓鹏 / 张磊 / 林子杰,中国大陆
豆瓣2015最受关注的|电影,2,捉妖记,[25723907](https://movie.douban.com/subject/25723907/),6.7,许诚毅 / 白百何 / 井柏然,中国大陆 中国香港
豆瓣2015最受关注的|电影,3,煎饼侠,[25895276](https://movie.douban.com/subject/25895276/),5.8,大鹏 / 大鹏 / 袁姗姗,中国大陆
豆瓣2015最受关注的|电影,4,小时代4：灵魂尽头,[24847343](https://movie.douban.com/subject/24847343/),5.0,郭敬明 / 杨幂 / 郭采洁,中国大陆
豆瓣2015最受关注的|电影,5,道士下山,[24879839](https://movie.douban.com/subject/24879839/),5.5,陈凯歌 / 王宝强 / 郭富城,中国大陆 美国
 , , , , , , 
豆瓣2015最受关注的|电影,1,滚蛋吧！肿瘤君,[26289144](https://movie.douban.com/subject/26289144/),7.4,韩延 / 白百何 / 吴彦祖,中国大陆
豆瓣2015最受关注的|电影,2,烈日灼心,[24719063](https://movie.douban.com/subject/24719063/),8.3,曹保平 / 邓超 / 段奕宏,中国大陆
豆瓣2015最受关注的|电影,3,终结者：创世纪 / Terminator Genisys,[3338862](https://movie.douban.com/subject/3338862/),6.9,阿兰·泰勒 / 阿诺·施瓦辛格 / 杰森·克拉克,美国
豆瓣2015最受关注的|电影,4,刺客聂隐娘,[2303845](https://movie.douban.com/subject/2303845/),7.3,侯孝贤 / 舒淇 / 张震,中国台湾 中国大陆 中国香港
豆瓣2015最受关注的|电影,5,破风 / 破風,[25853727](https://movie.douban.com/subject/25853727/),7.3,林超贤 / 彭于晏 / 窦骁,中国香港 中国大陆
 , , , , , , 
豆瓣2015最受关注的|电影,1,碟中谍5：神秘国度 / Mission: Impossible - Rogue Nation,[10727641](https://movie.douban.com/subject/10727641/),7.9,克里斯托弗·麦奎里 / 汤姆·克鲁斯 / 杰瑞米·雷纳,美国 中国大陆 奥地利 英国 摩洛哥
豆瓣2015最受关注的|电影,2,港囧,[25710912](https://movie.douban.com/subject/25710912/),5.7,徐峥 / 徐峥 / 包贝尔,中国大陆
豆瓣2015最受关注的|电影,3,小黄人大眼萌 / Minions,[11624706](https://movie.douban.com/subject/11624706/),7.8,凯尔·巴尔达 / 桑德拉·布洛克 / 乔恩·哈姆,美国
豆瓣2015最受关注的|电影,4,暗杀 / 암살,[25823132](https://movie.douban.com/subject/25823132/),8.1,崔东勋 / 全智贤 / 李政宰,韩国
豆瓣2015最受关注的|电影,5,我是路人甲,[25746375](https://movie.douban.com/subject/25746375/),7.1,尔冬升 / 万国鹏 / 王婷,中国大陆 中国香港
 , , , , , , 
豆瓣2015最受关注的|电影,1,夏洛特烦恼,[25964071](https://movie.douban.com/subject/25964071/),7.8,闫非 / 沈腾 / 马丽,中国大陆
豆瓣2015最受关注的|电影,2,头脑特工队 / Inside Out,[10533913](https://movie.douban.com/subject/10533913/),8.8,彼特·道格特 / 艾米·波勒 / 菲利丝·史密斯,美国
豆瓣2015最受关注的|电影,3,蚁人 / Ant-Man,[1866473](https://movie.douban.com/subject/1866473/),7.7,佩顿·里德 / 保罗·路德 / 迈克尔·道格拉斯,美国
豆瓣2015最受关注的|电影,4,九层妖塔,[24827406](https://movie.douban.com/subject/24827406/),4.4,陆川 / 赵又廷 / 姚晨,中国大陆
豆瓣2015最受关注的|电影,5,解救吾先生,[25798448](https://movie.douban.com/subject/25798448/),7.7,丁晟 / 刘德华 / 刘烨,中国大陆
 , , , , , , 
豆瓣2015最受关注的|电影,1,我的少女时代,[26366465](https://movie.douban.com/subject/26366465/),7.8,陈玉珊 / 宋芸桦 / 王大陆,中国台湾
豆瓣2015最受关注的|电影,2,007：幽灵党 / Spectre,[11620560](https://movie.douban.com/subject/11620560/),6.5,萨姆·门德斯 / 丹尼尔·克雷格 / 克里斯托弗·瓦尔兹,英国 美国
豆瓣2015最受关注的|电影,3,移动迷宫2 / Maze Runner: The Scorch Trials,[25995508](https://movie.douban.com/subject/25995508/),6.1,韦斯·鲍尔 / 迪伦·奥布莱恩 / 卡雅·斯考达里奥,美国
豆瓣2015最受关注的|电影,4,秘密特工 / The Man from U.N.C.L.E.,[6845667](https://movie.douban.com/subject/6845667/),8.1,盖·里奇 / 亨利·卡维尔 / 艾米·汉莫,美国 英国
豆瓣2015最受关注的|电影,5,山河故人,[25890005](https://movie.douban.com/subject/25890005/),8.1,贾樟柯 / 赵涛 / 张译,中国大陆 法国 日本
 , , , , , , 
豆瓣2015最受关注的|电影,1,火星救援 / The Martian,[25864085](https://movie.douban.com/subject/25864085/),8.5,雷德利·斯科特 / 马特·达蒙 / 杰西卡·查斯坦,英国 美国 匈牙利 约旦
豆瓣2015最受关注的|电影,2,寻龙诀,[3077412](https://movie.douban.com/subject/3077412/),7.4,乌尔善 / 陈坤 / 黄渤,中国大陆 中国香港
豆瓣2015最受关注的|电影,3,老炮儿,[24751756](https://movie.douban.com/subject/24751756/),7.5,管虎 / 冯小刚 / 许晴,中国大陆
豆瓣2015最受关注的|电影,4,万万没想到,[26320029](https://movie.douban.com/subject/26320029/),5.7,易小星 / 白客 / 杨子姗,中国大陆
豆瓣2015最受关注的|电影,5,恶棍天使,[26290365](https://movie.douban.com/subject/26290365/),4.4,俞白眉 / 邓超 / 孙俪,中国大陆
 , , , , , , 
豆瓣2015上映10周年的|电影,1,断背山 / Brokeback Mountain,[1418834](https://movie.douban.com/subject/1418834/),8.8,李安 / 希斯·莱杰 / 杰克·吉伦哈尔,美国 加拿大
豆瓣2015上映10周年的|电影,2,V字仇杀队 / V for Vendetta,[1309046](https://movie.douban.com/subject/1309046/),8.9,詹姆斯·麦克特格 / 娜塔莉·波特曼 / 雨果·维文,美国 英国 德国
豆瓣2015上映10周年的|电影,3,傲慢与偏见 / Pride & Prejudice,[1418200](https://movie.douban.com/subject/1418200/),8.7,乔·赖特 / 凯拉·奈特莉 / 马修·麦克费登,法国 英国 美国
豆瓣2015上映10周年的|电影,4,史密斯夫妇 / Mr. & Mrs. Smith,[1309199](https://movie.douban.com/subject/1309199/),7.8,道格·里曼 / 布拉德·皮特 / 安吉丽娜·朱莉,美国
豆瓣2015上映10周年的|电影,5,僵尸新娘 / Corpse Bride,[1309060](https://movie.douban.com/subject/1309060/),8.3,蒂姆·波顿 / 约翰尼·德普 / 海伦娜·伯翰·卡特,美国 英国
豆瓣2015上映10周年的|电影,6,罪恶之城 / Sin City,[1309027](https://movie.douban.com/subject/1309027/),8.4,弗兰克·米勒 / 杰西卡·阿尔芭 / 布鲁斯·威利斯,美国
豆瓣2015上映10周年的|电影,7,查理和巧克力工厂 / Charlie and the Chocolate Factory,[1309101](https://movie.douban.com/subject/1309101/),8.3,蒂姆·波顿 / 约翰尼·德普 / 弗莱迪·海默,美国 英国 澳大利亚
豆瓣2015上映10周年的|电影,8,金刚 / King Kong,[1309043](https://movie.douban.com/subject/1309043/),8.0,彼得·杰克逊 / 安迪·瑟金斯 / 娜奥米·沃茨,新西兰 美国 德国
豆瓣2015上映10周年的|电影,9,战争之王 / Lord of War,[1419936](https://movie.douban.com/subject/1419936/),8.7,安德鲁·尼科尔 / 尼古拉斯·凯奇 / 布里吉特·莫伊纳汉,美国 德国
豆瓣2015上映10周年的|电影,10,如果·爱,[1418070](https://movie.douban.com/subject/1418070/),7.7,陈可辛 / 金城武 / 周迅,中国大陆 中国香港 马来西亚
 , , , , , , 
豆瓣2015上映20周年的|电影,1,大话西游之大圣娶亲,[1292213](https://movie.douban.com/subject/1292213/),9.2,刘镇伟 / 周星驰 / 吴孟达,中国香港 中国大陆
豆瓣2015上映20周年的|电影,2,大话西游之月光宝盒 / 西遊記第壹佰零壹回之月光寶盒,[1299398](https://movie.douban.com/subject/1299398/),9.0,刘镇伟 / 周星驰 / 吴孟达,中国香港 中国大陆
豆瓣2015上映20周年的|电影,3,七宗罪 / Se7en,[1292223](https://movie.douban.com/subject/1292223/),8.8,大卫·芬奇 / 摩根·弗里曼 / 布拉德·皮特,美国
豆瓣2015上映20周年的|电影,4,情书 / Love Letter,[1292220](https://movie.douban.com/subject/1292220/),8.9,岩井俊二 / 中山美穗 / 丰川悦司,日本
豆瓣2015上映20周年的|电影,5,勇敢的心 / Braveheart,[1294639](https://movie.douban.com/subject/1294639/),8.9,梅尔·吉布森 / 梅尔·吉布森 / 苏菲·玛索,美国
豆瓣2015上映20周年的|电影,6,爱在黎明破晓前 / Before Sunrise,[1296339](https://movie.douban.com/subject/1296339/),8.8,理查德·林克莱特 / 伊桑·霍克 / 朱莉·德尔佩,美国 奥地利 瑞士
豆瓣2015上映20周年的|电影,7,侧耳倾听 / 耳をすませば,[1297052](https://movie.douban.com/subject/1297052/),8.9,近藤喜文 / 本名阳子 / 小林桂树,日本
豆瓣2015上映20周年的|电影,8,玩具总动员 / Toy Story,[1291575](https://movie.douban.com/subject/1291575/),8.6,约翰·拉塞特 / 汤姆·汉克斯 / 蒂姆·艾伦,美国
豆瓣2015上映20周年的|电影,9,十二猴子 / Twelve Monkeys,[1298744](https://movie.douban.com/subject/1298744/),8.2,特瑞·吉列姆 / 布鲁斯·威利斯 / 玛德琳·斯托,美国
豆瓣2015上映20周年的|电影,10,非常嫌疑犯 / The Usual Suspects,[1292214](https://movie.douban.com/subject/1292214/),8.6,布莱恩·辛格 / 史蒂芬·鲍德温 / 加布里埃尔·伯恩,德国 美国
 , , , , , , 
豆瓣2015上映30周年的|电影,1,回到未来 / Back to the Future,[1300555](https://movie.douban.com/subject/1300555/),8.8,罗伯特·泽米吉斯 / 迈克尔·J·福克斯 / 克里斯托弗·洛伊德,美国
豆瓣2015上映30周年的|电影,2,走出非洲 / Out of Africa,[1291840](https://movie.douban.com/subject/1291840/),8.6,西德尼·波拉克 / 梅丽尔·斯特里普 / 罗伯特·雷德福,美国
豆瓣2015上映30周年的|电影,3,警察故事,[1400868](https://movie.douban.com/subject/1400868/),8.2,成龙 / 成龙 / 林青霞,中国香港
豆瓣2015上映30周年的|电影,4,看得见风景的房间 / A Room with a View,[1293926](https://movie.douban.com/subject/1293926/),7.7,詹姆斯·伊沃里 / 玛吉·史密斯 / 海伦娜·伯翰·卡特,英国
豆瓣2015上映30周年的|电影,5,乱,[1296196](https://movie.douban.com/subject/1296196/),8.9,黑泽明 / 仲代达矢 / 寺尾聪,日本 法国
豆瓣2015上映30周年的|电影,6,第一滴血2 / Rambo: First Blood Part II,[1300361](https://movie.douban.com/subject/1300361/),7.8,乔治·P·科斯马图斯 / 西尔维斯特·史泰龙 / 理查德·克里纳,美国
豆瓣2015上映30周年的|电影,7,童年往事,[1300572](https://movie.douban.com/subject/1300572/),8.9,侯孝贤 / 游安顺 / 田丰,中国台湾
豆瓣2015上映30周年的|电影,8,僵尸先生 / 殭屍先生,[1295933](https://movie.douban.com/subject/1295933/),8.5,刘观伟 / 林正英 / 许冠英,中国香港
豆瓣2015上映30周年的|电影,9,狗脸的岁月 / Mitt liv som hund,[1291976](https://movie.douban.com/subject/1291976/),8.5,拉斯·霍尔斯道姆 / 安东·格兰泽柳斯 / 托马斯·冯·布罗姆森,瑞典
豆瓣2015上映30周年的|电影,10,紫色 / The Color Purple,[1294503](https://movie.douban.com/subject/1294503/),8.7,史蒂文·斯皮尔伯格 / 丹尼·格洛弗 / 乌比·戈德堡,美国
 , , , , , , 
豆瓣2015上映40周年的|电影,1,飞越疯人院 / One Flew Over the Cuckoo's Nest,[1292224](https://movie.douban.com/subject/1292224/),9.1,米洛斯·福尔曼 / 杰克·尼科尔森 / 丹尼·德维托,美国
豆瓣2015上映40周年的|电影,2,大白鲨 / Jaws,[1294941](https://movie.douban.com/subject/1294941/),7.8,史蒂文·斯皮尔伯格 / 罗伊·谢德 / 罗伯特·肖,美国
豆瓣2015上映40周年的|电影,3,热天午后 / Dog Day Afternoon,[1293374](https://movie.douban.com/subject/1293374/),8.7,西德尼·吕美特 / 阿尔·帕西诺 / 约翰·凯泽尔,美国
豆瓣2015上映40周年的|电影,4,索多玛120天 / Salò o le 120 giornate di Sodoma,[1293691](https://movie.douban.com/subject/1293691/),6.6,皮埃尔·保罗·帕索里尼 / 保罗·博纳切利 / 乔治·卡塔尔迪,意大利 法国
豆瓣2015上映40周年的|电影,5,洛基恐怖秀 / The Rocky Horror Picture Show,[1292050](https://movie.douban.com/subject/1292050/),8.1,吉姆·沙曼 / 蒂姆·克里 / 理查德·奥布里恩,英国 美国
豆瓣2015上映40周年的|电影,6,巨蟒与圣杯 / Monty Python and the Holy Grail,[1294917](https://movie.douban.com/subject/1294917/),7.9,特瑞·吉列姆 / 格雷厄姆·查普曼 / 约翰·克里斯,英国
豆瓣2015上映40周年的|电影,7,佐罗 / Zorro,[1291866](https://movie.douban.com/subject/1291866/),8.1,杜奇奥·泰萨利 / 阿兰·德龙 / 奥塔维亚·皮科洛,法国 意大利
豆瓣2015上映40周年的|电影,8,阿黛尔·雨果的故事 / L'histoire d'Adèle H.,[1293870](https://movie.douban.com/subject/1293870/),8.0,弗朗索瓦·特吕弗 / 伊莎贝尔·阿佳妮 / 布鲁斯·罗宾逊,法国
豆瓣2015上映40周年的|电影,9,巴里·林登 / Barry Lyndon,[1292472](https://movie.douban.com/subject/1292472/),8.8,斯坦利·库布里克 / 瑞安·奥尼尔 / 马里莎·贝伦森,英国 美国
豆瓣2015上映40周年的|电影,10,镜子 / Зеркало,[1299248](https://movie.douban.com/subject/1299248/),9.0,安德烈·塔可夫斯基 / 玛格丽特·捷列霍娃 / 因诺肯季·斯莫克图诺夫斯基,苏联
 , , , , , , 
豆瓣2015上映50周年的|电影,1,音乐之声 / The Sound of Music,[1294408](https://movie.douban.com/subject/1294408/),9.1,罗伯特·怀斯 / 朱莉·安德鲁斯 / 克里斯托弗·普卢默,美国
豆瓣2015上映50周年的|电影,2,地道战,[3033864](https://movie.douban.com/subject/3033864/),8.3,任旭东 / 朱龙广 / 张勇手,中国大陆
豆瓣2015上映50周年的|电影,3,黄昏双镖客 / Per qualche dollaro in più,[1295586](https://movie.douban.com/subject/1295586/),8.9,赛尔乔·莱昂内 / 克林特·伊斯特伍德 / 李·范·克里夫,意大利 西班牙 西德
豆瓣2015上映50周年的|电影,4,日瓦戈医生 / Doctor Zhivago,[1389949](https://movie.douban.com/subject/1389949/),8.5,大卫·里恩 / 奥马尔·沙里夫 / 朱莉·克里斯蒂,美国 意大利 英国
豆瓣2015上映50周年的|电影,5,狂人皮埃罗 / Pierrot le fou,[1292533](https://movie.douban.com/subject/1292533/),8.4,让-吕克·戈达尔 / 让-保罗·贝尔蒙多 / 安娜·卡里娜,法国 意大利
豆瓣2015上映50周年的|电影,6,007之霹雳弹 / Thunderball,[1292638](https://movie.douban.com/subject/1292638/),6.9,特伦斯·杨 / 肖恩·康纳利 / 克劳迪娜·奥格尔,英国 美国
豆瓣2015上映50周年的|电影,7,飞行器里的好小伙，或我是怎样花25小时11分从伦敦飞到巴黎 / Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,[1441189](https://movie.douban.com/subject/1441189/),8.4,肯·安纳金 / 斯图尔特·惠特曼 / 莎拉·米尔斯,英国
豆瓣2015上映50周年的|电影,8,冷血惊魂 / Repulsion,[1301647](https://movie.douban.com/subject/1301647/),7.7,罗曼·波兰斯基 / 凯瑟琳·德纳芙 / 伊恩·亨德里,英国
豆瓣2015上映50周年的|电影,9,柏林谍影 / The Spy Who Came in from the Cold,[1293190](https://movie.douban.com/subject/1293190/),8.4,马丁·里特 / 理查德·伯顿 / 克莱尔·布鲁姆,英国
豆瓣2015上映50周年的|电影,10,"阿尔法城 / Alphaville, une étrange aventure de Lemmy Caution",[1316524](https://movie.douban.com/subject/1316524/),7.8,让-吕克·戈达尔 / 埃迪·康斯坦丁 / 安娜·卡里娜,法国 意大利
 , , , , , , 
豆瓣2015评分最低的|外语电影,1,人体蜈蚣3 / The Human Centipede III (Final Sequence),[6858224](https://movie.douban.com/subject/6858224/),4.4,汤姆·希克斯 / 迪特尔·莱瑟 / 埃里克·罗伯茨,美国
豆瓣2015评分最低的|外语电影,2,神奇四侠2015 / Fantastic Four,[4014396](https://movie.douban.com/subject/4014396/),4.8,乔什·特兰克 / 迈尔斯·特勒 / 凯特·玛拉,美国 英国 德国
豆瓣2015评分最低的|外语电影,3,五十度灰 / Fifty Shades of Grey,[24840488](https://movie.douban.com/subject/24840488/),5.6,萨姆·泰勒·约翰逊 / 詹米·多南 / 达科塔·约翰逊,美国
豆瓣2015评分最低的|外语电影,4,进击的巨人真人版：前篇 / 進撃の巨人 ATTACK ON TITAN,[6866928](https://movie.douban.com/subject/6866928/),5.1,樋口真嗣 / 三浦春马 / 长谷川博己,日本
豆瓣2015评分最低的|外语电影,5,贵族大盗 / Mortdecai,[24872023](https://movie.douban.com/subject/24872023/),5.4,大卫·凯普 / 约翰尼·德普 / 格温妮斯·帕特洛,美国 英国
豆瓣2015评分最低的|外语电影,6,木星上行 / Jupiter Ascending,[5154799](https://movie.douban.com/subject/5154799/),5.5,莉莉·沃卓斯基 / 查宁·塔图姆 / 米拉·库尼斯,美国 澳大利亚
豆瓣2015评分最低的|外语电影,7,真实魔鬼游戏 / リアル鬼ごっこ,[26326395](https://movie.douban.com/subject/26326395/),5.8,园子温 / 特林德尔·玲奈 / 真野惠里菜,日本
豆瓣2015评分最低的|外语电影,8,移动迷宫2 / Maze Runner: The Scorch Trials,[25995508](https://movie.douban.com/subject/25995508/),6.1,韦斯·鲍尔 / 迪伦·奥布莱恩 / 卡雅·斯考达里奥,美国
豆瓣2015评分最低的|外语电影,9,分歧者2：绝地反击 / Insurgent,[25794212](https://movie.douban.com/subject/25794212/),6.1,罗伯特·施文特克 / 谢琳·伍德蕾 / 西奥·詹姆斯,美国
豆瓣2015评分最低的|外语电影,10,玩命速递：重启之战 / The Transporter Refueled,[24718797](https://movie.douban.com/subject/24718797/),6.1,卡米尔·狄拉玛 / 艾德·斯克林 / 雷·史蒂文森,法国 中国大陆 比利时 摩纳哥
 , , , , , , 
豆瓣2015评分最低的|华语电影,1,汽车人总动员,[26416155](https://movie.douban.com/subject/26416155/),2.8,卓建荣 / 刘馨萱 / 沈桦,中国大陆
豆瓣2015评分最低的|华语电影,2,奔跑吧！兄弟,[26274910](https://movie.douban.com/subject/26274910/),3.6,胡笳 / 杨颖 / 王宝强,中国大陆
豆瓣2015评分最低的|华语电影,3,何以笙箫默,[26259634](https://movie.douban.com/subject/26259634/),3.9,杨文军 / 黄晓明 / 杨幂,中国大陆
豆瓣2015评分最低的|华语电影,4,王朝的女人·杨贵妃,[5993138](https://movie.douban.com/subject/5993138/),3.8,十庆 / 范冰冰 / 黎明,中国大陆
豆瓣2015评分最低的|华语电影,5,恶棍天使,[26290365](https://movie.douban.com/subject/26290365/),4.4,俞白眉 / 邓超 / 孙俪,中国大陆
豆瓣2015评分最低的|华语电影,6,从天“儿”降,[26279120](https://movie.douban.com/subject/26279120/),3.9,魏楠 / 陈学冬 / 张艺兴,中国大陆
豆瓣2015评分最低的|华语电影,7,栀子花开,[26021055](https://movie.douban.com/subject/26021055/),4.6,何炅 / 李易峰 / 张慧雯,中国大陆
豆瓣2015评分最低的|华语电影,8,钟馗伏魔：雪妖魔灵,[25713420](https://movie.douban.com/subject/25713420/),4.4,鲍德熹 / 陈坤 / 李冰冰,中国大陆 中国香港 美国
豆瓣2015评分最低的|华语电影,9,九层妖塔,[24827406](https://movie.douban.com/subject/24827406/),4.4,陆川 / 赵又廷 / 姚晨,中国大陆
豆瓣2015评分最低的|华语电影,10,横冲直撞好莱坞,[25908042](https://movie.douban.com/subject/25908042/),4.5,蒂姆·肯德尔 / 黄晓明 / 佟大为,中国大陆 中国香港 美国
 , , , , , , 
豆瓣2016最值得期待的|外语电影,1,魔兽 / Warcraft,[2131940](https://movie.douban.com/subject/2131940/),7.7,邓肯·琼斯 / 崔维斯·费米尔 / 托比·凯贝尔,美国 中国大陆 加拿大 日本
豆瓣2016最值得期待的|外语电影,2,X战警：天启 / X-Men: Apocalypse,[25786060](https://movie.douban.com/subject/25786060/),7.7,布莱恩·辛格 / 詹姆斯·麦卡沃伊 / 迈克尔·法斯宾德,美国
豆瓣2016最值得期待的|外语电影,3,自杀小队 / Suicide Squad,[3569910](https://movie.douban.com/subject/3569910/),6.7,大卫·阿耶 / 威尔·史密斯 / 杰瑞德·莱托,美国
豆瓣2016最值得期待的|外语电影,4,蝙蝠侠大战超人：正义黎明 / Batman v Superman: Dawn of Justice,[24750534](https://movie.douban.com/subject/24750534/),7.0,扎克·施奈德 / 本·阿弗莱克 / 亨利·卡维尔,美国
豆瓣2016最值得期待的|外语电影,5,傲慢与偏见与僵尸 / Pride and Prejudice and Zombies,[3543318](https://movie.douban.com/subject/3543318/),5.8,布尔·斯蒂尔斯 / 莉莉·詹姆斯 / 萨姆·赖利,美国 英国
豆瓣2016最值得期待的|外语电影,6,美国队长3 / Captain America: Civil War,[25820460](https://movie.douban.com/subject/25820460/),7.9,安东尼·罗素 / 克里斯·埃文斯 / 小罗伯特·唐尼,美国
豆瓣2016最值得期待的|外语电影,7,死侍 / Deadpool,[3718279](https://movie.douban.com/subject/3718279/),7.9,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳,美国 加拿大
豆瓣2016最值得期待的|外语电影,8,爱宠大机密 / The Secret Life of Pets,[21817627](https://movie.douban.com/subject/21817627/),7.8,克里斯·雷纳德 / 路易·C·K / 艾瑞克·斯通斯崔特,美国
豆瓣2016最值得期待的|外语电影,9,刺客信条 / Assassin's Creed,[11526817](https://movie.douban.com/subject/11526817/),5.3,贾斯汀·库泽尔 / 迈克尔·法斯宾德 / 玛丽昂·歌迪亚,美国 法国 英国 中国香港 中国台湾 马耳他 西班牙 加拿大
豆瓣2016最值得期待的|外语电影,10,神奇动物在哪里 / Fantastic Beasts and Where to Find Them,[25726614](https://movie.douban.com/subject/25726614/),7.7,大卫·叶茨 / 埃迪·雷德梅恩 / 凯瑟琳·沃特斯顿,英国 美国
 , , , , , , 
豆瓣2016最值得期待的|华语电影,1,三体,[21335171](https://movie.douban.com/subject/21335171/),0.0,张番番 / 冯绍峰 / 张静初,中国大陆
豆瓣2016最值得期待的|华语电影,2,大鱼海棠,[5045678](https://movie.douban.com/subject/5045678/),7.0,梁旋 / 季冠霖 / 苏尚卿,中国大陆
豆瓣2016最值得期待的|华语电影,3,寻找罗麦,[25727544](https://movie.douban.com/subject/25727544/),4.2,王超 / 韩庚 / 杰瑞米·埃尔卡伊姆,中国大陆 法国
豆瓣2016最值得期待的|华语电影,4,美人鱼,[19944106](https://movie.douban.com/subject/19944106/),6.7,周星驰 / 邓超 / 罗志祥,中国大陆 中国香港
豆瓣2016最值得期待的|华语电影,5,罗曼蒂克消亡史,[24751763](https://movie.douban.com/subject/24751763/),7.7,程耳 / 葛优 / 章子怡,中国大陆 中国香港
豆瓣2016最值得期待的|华语电影,6,放浪记,[10467754](https://movie.douban.com/subject/10467754/),0.0,关锦鹏,中国大陆
豆瓣2016最值得期待的|华语电影,7,摆渡人,[25911694](https://movie.douban.com/subject/25911694/),4.1,张嘉佳 / 梁朝伟 / 金城武,中国大陆 中国香港
豆瓣2016最值得期待的|华语电影,8,长城 / The Great Wall,[6982558](https://movie.douban.com/subject/6982558/),4.9,张艺谋 / 马特·达蒙 / 景甜,中国大陆 美国
豆瓣2016最值得期待的|华语电影,9,叶问3,[11598977](https://movie.douban.com/subject/11598977/),6.7,叶伟信 / 甄子丹 / 迈克·泰森,中国大陆 中国香港
豆瓣2016最值得期待的|华语电影,10,寒战2 / 寒戰II,[20505982](https://movie.douban.com/subject/20505982/),7.2,梁乐民 / 郭富城 / 梁家辉,中国大陆 中国香港
