Group 分类,Rank 排名,Title 电影,ID 豆瓣,Score 打分,Staff 人员,Region 地区
豆瓣2023评分最高恐怖片,3,博很恐惧,[35381711](https://movie.douban.com/subject/35381711/),7.1,阿里·艾斯特 / 华金·菲尼克斯 帕蒂·卢波恩,美国 英国 芬兰 加拿大
豆瓣2023评分最高恐怖片,4,鬼玩人崛起,[35410042](https://movie.douban.com/subject/35410042/),6.5,李·克罗宁 / 莉莉·沙利文 阿丽莎·萨瑟兰,美国 新西兰 爱尔兰
豆瓣2023评分最高恐怖片,5,淡蓝之眸,[35382472](https://movie.douban.com/subject/35382472/),6.5,斯科特·库珀 / 克里斯蒂安·贝尔 哈利·米尔林,美国
 , , , , , , 
豆瓣2023评分最高动画片,1,灌篮高手,[35315950](https://movie.douban.com/subject/35315950/),8.9,井上雄彦 / 仲村宗悟 笠间淳,日本
豆瓣2023评分最高动画片,2,蜘蛛侠：纵横宇宙,[30391186](https://movie.douban.com/subject/30391186/),8.5,乔伊姆·多斯·桑托斯 凯普·鲍尔斯 贾斯汀·汤普森 / 沙梅克·摩尔 海莉·斯坦菲尔德,美国
豆瓣2023评分最高动画片,3,长安三万里,[36035676](https://movie.douban.com/subject/36035676/),8.3,谢君伟 邹靖 / 杨天翔 凌振赫,中国大陆
豆瓣2023评分最高动画片,4,穿靴子的猫2,[25868125](https://movie.douban.com/subject/25868125/),8.1,乔尔·克劳福德 贾努埃尔·梅尔卡多 / 安东尼奥·班德拉斯 萨尔玛·海耶克,美国
豆瓣2023评分最高动画片,5,蜡笔小新：新次元！超能力大决战,[36188869](https://movie.douban.com/subject/36188869/),8.1,大根仁 / 小林由美子 楢桥美纪,日本
 , , , , , , 
豆瓣2023评分最高纪录片,1,梦的背后,[30346866](https://movie.douban.com/subject/30346866/),9.0,马英力 / 娄烨 张家鲁,中国大陆
豆瓣2023评分最高纪录片,2,施图茨的疗愈之道,[36075748](https://movie.douban.com/subject/36075748/),9.1,乔纳·希尔 / 乔纳·希尔 菲尔·斯图茨,美国
豆瓣2023评分最高纪录片,3,金的音像店,[36181567](https://movie.douban.com/subject/36181567/),8.9,大卫·雷德蒙 阿什莉·萨宾 / 伊莎贝尔·吉利斯 罗伯特·格林,美国
豆瓣2023评分最高纪录片,4,迷雾中的孩子,[35652404](https://movie.douban.com/subject/35652404/),8.7,何黎艳,越南
豆瓣2023评分最高纪录片,5,致真理,[36546883](https://movie.douban.com/subject/36546883/),8.9,郑润锡 / 崔雪莉,韩国
 , , , , , , 
豆瓣2023上映10周年电影,1,疯狂原始人,[1907966](https://movie.douban.com/subject/1907966/),8.7,柯克·德·米科 克里斯·桑德斯 / 尼古拉斯·凯奇 艾玛·斯通,美国
豆瓣2023上映10周年电影,2,冰雪奇缘,[4202982](https://movie.douban.com/subject/4202982/),8.5,克里斯·巴克 珍妮弗·李 / 克里斯汀·贝尔 伊迪娜·门泽尔,美国
豆瓣2023上映10周年电影,3,素媛,[21937452](https://movie.douban.com/subject/21937452/),9.3,李濬益 / 薛景求 严志媛,韩国
豆瓣2023上映10周年电影,4,时空恋旅人,[10577869](https://movie.douban.com/subject/10577869/),8.8,理查德·柯蒂斯 / 多姆纳尔·格里森 瑞秋·麦克亚当斯,英国
豆瓣2023上映10周年电影,5,恐怖直播,[21360417](https://movie.douban.com/subject/21360417/),8.7,金秉祐 / 河正宇 李璟荣,韩国
豆瓣2023上映10周年电影,6,了不起的盖茨比,[3364223](https://movie.douban.com/subject/3364223/),8.0,巴兹·鲁赫曼 / 莱昂纳多·迪卡普里奥 凯瑞·穆里根,澳大利亚 美国
豆瓣2023上映10周年电影,7,西游降魔篇,[5308265](https://movie.douban.com/subject/5308265/),7.2,周星驰 郭子健 / 文章 舒淇,中国大陆 中国香港
豆瓣2023上映10周年电影,8,中国合伙人,[11529526](https://movie.douban.com/subject/11529526/),7.6,陈可辛 / 黄晓明 邓超,中国大陆 中国香港
豆瓣2023上映10周年电影,9,一代宗师,[3821067](https://movie.douban.com/subject/3821067/),8.2,王家卫 / 梁朝伟 章子怡,中国大陆 中国香港
豆瓣2023上映10周年电影,10,辩护人,[21937445](https://movie.douban.com/subject/21937445/),9.2,杨宇硕 / 宋康昊 金英爱,韩国
 , , , , , , 
豆瓣2023上映20周年电影,1,加勒比海盗,[1298070](https://movie.douban.com/subject/1298070/),8.8,戈尔·维宾斯基 / 约翰尼·德普 杰弗里·拉什,美国
豆瓣2023上映20周年电影,2,致命ID,[1297192](https://movie.douban.com/subject/1297192/),8.9,詹姆斯·曼高德 / 约翰·库萨克 雷·利奥塔,美国
豆瓣2023上映20周年电影,3,指环王3：王者无敌,[1291552](https://movie.douban.com/subject/1291552/),9.3,彼得·杰克逊 / 伊利亚·伍德 西恩·奥斯汀,美国 新西兰
豆瓣2023上映20周年电影,4,真爱至上,[1292401](https://movie.douban.com/subject/1292401/),8.5,理查德·柯蒂斯 / 休·格兰特 连姆·尼森,英国 美国 法国
豆瓣2023上映20周年电影,5,杀人回忆,[1300299](https://movie.douban.com/subject/1300299/),8.9,奉俊昊 / 宋康昊 金相庆,韩国
豆瓣2023上映20周年电影,6,大鱼,[1291545](https://movie.douban.com/subject/1291545/),8.8,蒂姆·波顿 / 伊万·麦克格雷格 阿尔伯特·芬尼,美国
豆瓣2023上映20周年电影,7,杀死比尔,[1291580](https://movie.douban.com/subject/1291580/),8.3,昆汀·塔伦蒂诺 / 乌玛·瑟曼 刘玉玲,美国
豆瓣2023上映20周年电影,8,无间道2,[1307106](https://movie.douban.com/subject/1307106/),8.7,刘伟强 麦兆辉 / 陈冠希 余文乐,中国香港
豆瓣2023上映20周年电影,9,两小无猜,[1308817](https://movie.douban.com/subject/1308817/),7.9,杨·塞谬尔 / 吉约姆·卡内 玛丽昂·歌迪亚,法国 比利时
豆瓣2023上映20周年电影,10,黑客帝国3：矩阵革命,[1302467](https://movie.douban.com/subject/1302467/),8.8,拉娜·沃卓斯基 莉莉·沃卓斯基 / 基努·里维斯 劳伦斯·菲什伯恩,美国
 , , , , , , 
豆瓣2023上映30周年电影,1,霸王别姬,[1291546](https://movie.douban.com/subject/1291546/),9.6,陈凯歌 / 张国荣 张丰毅,中国大陆 中国香港
豆瓣2023上映30周年电影,2,辛德勒的名单,[1295124](https://movie.douban.com/subject/1295124/),9.5,史蒂文·斯皮尔伯格 / 连姆·尼森 本·金斯利,美国
豆瓣2023上映30周年电影,3,唐伯虎点秋香,[1306249](https://movie.douban.com/subject/1306249/),8.7,李力持 / 周星驰 巩俐,中国香港
豆瓣2023上映30周年电影,4,射雕英雄传之东成西就,[1316510](https://movie.douban.com/subject/1316510/),8.7,刘镇伟 / 梁朝伟 林青霞,中国香港
豆瓣2023上映30周年电影,5,青蛇,[1303394](https://movie.douban.com/subject/1303394/),8.6,徐克 / 张曼玉 王祖贤,中国香港 中国大陆
豆瓣2023上映30周年电影,6,喜宴,[1303037](https://movie.douban.com/subject/1303037/),9.0,李安 / 赵文瑄 归亚蕾,中国台湾 美国
豆瓣2023上映30周年电影,7,侏罗纪公园,[1292523](https://movie.douban.com/subject/1292523/),8.3,史蒂文·斯皮尔伯格 / 山姆·尼尔 劳拉·邓恩,美国
豆瓣2023上映30周年电影,8,完美的世界,[1300992](https://movie.douban.com/subject/1300992/),9.1,克林特·伊斯特伍德 / 凯文·科斯特纳 劳拉·邓恩,美国
豆瓣2023上映30周年电影,9,西雅图未眠夜,[1298128](https://movie.douban.com/subject/1298128/),7.9,诺拉·艾芙隆 / 汤姆·汉克斯 梅格·瑞恩,美国
豆瓣2023上映30周年电影,10,土拨鼠之日,[1300613](https://movie.douban.com/subject/1300613/),8.6,哈罗德·雷米斯 / 比尔·默瑞 安迪·麦克道威尔,美国
 , , , , , , 
豆瓣2023上映40周年电影,1,天书奇谭,[1428581](https://movie.douban.com/subject/1428581/),9.2,王树忱 钱运达 / 丁建华 毕克,中国大陆
豆瓣2023上映40周年电影,2,A计划,[1297909](https://movie.douban.com/subject/1297909/),8.2,成龙 / 成龙 洪金宝,中国香港
豆瓣2023上映40周年电影,3,战场上的快乐圣诞,[1303535](https://movie.douban.com/subject/1303535/),8.8,大岛渚 / 大卫·鲍伊 汤姆·康蒂,英国 新西兰 日本
豆瓣2023上映40周年电影,4,城南旧事,[1300894](https://movie.douban.com/subject/1300894/),9.1,吴贻弓 / 沈洁 张丰毅,中国大陆
豆瓣2023上映40周年电影,5,星球大战3：绝地归来,[1297151](https://movie.douban.com/subject/1297151/),8.4,理查德·马昆德 / 马克·哈米尔 哈里森·福特,美国
豆瓣2023上映40周年电影,6,疤面煞星,[1292065](https://movie.douban.com/subject/1292065/),8.3,布莱恩·德·帕尔玛 / 阿尔·帕西诺 斯蒂文·鲍尔,美国
豆瓣2023上映40周年电影,7,楢山节考,[1296703](https://movie.douban.com/subject/1296703/),9.0,今村昌平 / 绪形拳 坂本澄子,日本
豆瓣2023上映40周年电影,8,风柜来的人,[1299436](https://movie.douban.com/subject/1299436/),8.4,侯孝贤 / 钮承泽 张世,中国台湾
豆瓣2023上映40周年电影,9,奇谋妙计五福星,[1293658](https://movie.douban.com/subject/1293658/),7.9,洪金宝 / 洪金宝 吴耀汉,中国香港
豆瓣2023上映40周年电影,10,乡愁,[1291556](https://movie.douban.com/subject/1291556/),9.1,安德烈·塔可夫斯基 / 奥列格·扬科夫斯基 厄兰·约瑟夫森,苏联 意大利
 , , , , , , 
豆瓣2023上映50周年电影,1,驱魔人,[1293755](https://movie.douban.com/subject/1293755/),7.7,威廉·弗莱德金 / 艾伦·伯斯汀 马克斯·冯·叙多夫,美国
豆瓣2023上映50周年电影,2,骗中骗,[1292269](https://movie.douban.com/subject/1292269/),8.7,乔治·罗伊·希尔 / 保罗·纽曼 罗伯特·雷德福,美国
豆瓣2023上映50周年电影,3,龙争虎斗,[1293118](https://movie.douban.com/subject/1293118/),8.3,罗伯特·高洛斯 / 李小龙 石坚,美国 中国香港
豆瓣2023上映50周年电影,4,原始星球,[1291989](https://movie.douban.com/subject/1291989/),8.8,阿内·拉鲁 / Jennifer Drake Eric Baugin,法国 捷克斯洛伐克
豆瓣2023上映50周年电影,5,婚姻生活,[1292981](https://movie.douban.com/subject/1292981/),9.0,英格玛·伯格曼 / 丽芙·乌曼 厄兰·约瑟夫森,瑞典
豆瓣2023上映50周年电影,6,圣山,[1401905](https://movie.douban.com/subject/1401905/),8.7,亚历桑德罗·佐杜洛夫斯基 / 亚历桑德罗·佐杜洛夫斯基 霍拉西奥·萨利纳斯,墨西哥
豆瓣2023上映50周年电影,7,阿玛柯德,[1298672](https://movie.douban.com/subject/1298672/),8.7,费德里科·费里尼 / 普佩拉·玛奇奥 阿尔曼多·布兰恰,意大利 法国
豆瓣2023上映50周年电影,8,纸月亮,[1303357](https://movie.douban.com/subject/1303357/),8.6,彼得·博格丹诺维奇 / 瑞安·奥尼尔 塔图姆·奥尼尔,美国
豆瓣2023上映50周年电影,9,悲伤的贝拉多娜,[1477317](https://movie.douban.com/subject/1477317/),8.8,山本映一 / 长山蓝子 仲代达矢,日本
豆瓣2023上映50周年电影,10,日以作夜,[1293299](https://movie.douban.com/subject/1293299/),8.4,弗朗索瓦·特吕弗 / 杰奎琳·比塞特 瓦伦蒂娜·格特斯,法国 意大利
 , , , , , , 
豆瓣2024最值得期待华语电影,1,射雕英雄传：侠之大者,[36289423](https://movie.douban.com/subject/36289423/),0.0,徐克 / 肖战 庄达菲,中国大陆
豆瓣2024最值得期待华语电影,2,封神第二部,[30181250](https://movie.douban.com/subject/30181250/),0.0,乌尔善 / 费翔 黄渤,中国大陆
豆瓣2024最值得期待华语电影,3,年少日记,[34940879](https://movie.douban.com/subject/34940879/),8.5,卓亦谦 / 卢镇业 郑中基,中国香港
豆瓣2024最值得期待华语电影,4,白日之下,[36093612](https://movie.douban.com/subject/36093612/),8.4,简君晋 / 余香凝 梁雍婷,中国香港
豆瓣2024最值得期待华语电影,5,鸟鸣嘤嘤,[30355901](https://movie.douban.com/subject/30355901/),0.0,田壮壮 / 章宇 周奇,中国大陆
豆瓣2024最值得期待华语电影,6,红毯先生,[35494829](https://movie.douban.com/subject/35494829/),0.0,宁浩 / 刘德华 单立文,中国大陆 中国香港
豆瓣2024最值得期待华语电影,7,我看见两朵一样的云,[35211447](https://movie.douban.com/subject/35211447/),0.0,严艺之 / 王源 文淇,中国大陆
豆瓣2024最值得期待华语电影,8,富都青年,[35211921](https://movie.douban.com/subject/35211921/),7.2,王礼霖 / 吴慷仁 陈泽耀,马来西亚
豆瓣2024最值得期待华语电影,9,狂野时代,[35416174](https://movie.douban.com/subject/35416174/),0.0,毕赣 / 易烊千玺 舒淇,中国大陆
豆瓣2024最值得期待华语电影,10,独自·上场,[26184561](https://movie.douban.com/subject/26184561/),0.0,陈可辛 / 胡歌 文森特·卡塞尔,中国大陆
 , , , , , , 
豆瓣2024最值得期待外语电影,1,沙丘2,[35575567](https://movie.douban.com/subject/35575567/),0.0,丹尼斯·维伦纽瓦 / 提莫西·查拉梅 赞达亚,美国 加拿大
豆瓣2024最值得期待外语电影,2,死侍3,[26957900](https://movie.douban.com/subject/26957900/),0.0,肖恩·利维 / 瑞安·雷诺兹 休·杰克曼,美国
豆瓣2024最值得期待外语电影,3,疯狂动物城2,[26817136](https://movie.douban.com/subject/26817136/),0.0,拜伦·霍华德 / 金妮弗·古德温 杰森·贝特曼,美国
豆瓣2024最值得期待外语电影,4,神偷奶爸4,[30170847](https://movie.douban.com/subject/30170847/),0.0,克里斯·雷纳德 Patrick Delage / 史蒂夫·卡瑞尔 克里斯汀·韦格,美国
豆瓣2024最值得期待外语电影,5,小丑2,[34909341](https://movie.douban.com/subject/34909341/),0.0,托德·菲利普斯 / 华金·菲尼克斯,美国
豆瓣2024最值得期待外语电影,6,疯狂的麦克斯：狂暴女神,[34996127](https://movie.douban.com/subject/34996127/),0.0,乔治·米勒 / 安雅·泰勒-乔伊 克里斯·海姆斯沃斯,澳大利亚 美国
豆瓣2024最值得期待外语电影,7,功夫熊猫4,[26715496](https://movie.douban.com/subject/26715496/),0.0,迈克·米切尔 斯蒂芬妮·斯汀 / 杰克·布莱克 奥卡菲娜,美国 中国大陆
豆瓣2024最值得期待外语电影,8,毒液3,[35087675](https://movie.douban.com/subject/35087675/),0.0,凯莉·马塞尔 / 汤姆·哈迪 朱诺·坦普尔,美国
豆瓣2024最值得期待外语电影,9,头脑特工队2,[36090457](https://movie.douban.com/subject/36090457/),0.0,凯尔西·曼 / 艾米·波勒 凯特林·迪亚斯,美国
豆瓣2024最值得期待外语电影,10,指环王：洛希尔人的战争,[35493148](https://movie.douban.com/subject/35493148/),0.0,神山健治 / 布莱恩·考克斯 米兰达·奥图,美国 日本
