Index,Group 分榜,Rank 排名,Title 电影,Score 打分,Region 地区,Genre 类型,Staff 人员
203,豆瓣2017评分最高的短片,6,异形：契约-番外：十字路口,8.00,美国, ,雷德利·斯科特 / 迈克尔·法斯宾德 / 劳米·拉佩斯
204,豆瓣2017评分最高的短片,7,时间代码,8.10,西班牙, ,胡安乔·希门尼斯·佩纳 / Lali Ayguadé / Pep Domenech
205,豆瓣2017评分最高的短片,8,金·凯瑞：我需要色彩,8.70,美国, ,大卫·L·布斯 / 金·凯瑞
206,豆瓣2017评分最高的短片,9,盲眼女孩,8.00,加拿大, ,西奥多·尤西弗 / 卡罗利娜·达韦纳
207,豆瓣2017评分最高的短片,10,环药房自行车赛,7.80,美国, ,杰克·西曼斯基 / 安迪·萨姆伯格 / 奥兰多·布鲁姆
208, , , , , , , 
209,豆瓣2017年度最佳电影原声,1,爱乐之城,8.40,美国, ,达米恩·查泽雷 / 瑞恩·高斯林 / 艾玛·斯通
210,豆瓣2017年度最佳电影原声,2,请以你的名字呼唤我,8.80,意大利 法国 巴西 美国, ,卢卡·瓜达尼诺 / 艾米·汉莫 / 提莫西·查拉梅
211,豆瓣2017年度最佳电影原声,3,银河护卫队2,8.00,美国, ,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜
212,豆瓣2017年度最佳电影原声,4,极盗车神,7.00,英国 美国, ,埃德加·赖特 / 安塞尔·艾尔高特 / 凯文·史派西
213,豆瓣2017年度最佳电影原声,5,鬼魅浮生,7.60,美国, ,大卫·洛维 / 卡西·阿弗莱克 / 鲁妮·玛拉
214,豆瓣2017年度最佳电影原声,6,好时光,7.30,美国, ,本·萨弗迪 / 罗伯特·帕丁森 / 本·萨弗迪
215,豆瓣2017年度最佳电影原声,7,寻梦环游记,9.10,美国, ,李·昂克里奇 / 安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔
216,豆瓣2017年度最佳电影原声,8,摔跤吧！爸爸,9.00,印度, ,涅提·蒂瓦里 / 阿米尔·汗 / 法缇玛·萨那·纱卡
217,豆瓣2017年度最佳电影原声,9,至爱梵高·星空之谜,8.50,英国 波兰, ,多洛塔·科别拉 / 道格拉斯·布斯 / 罗伯特·古拉奇克
218,豆瓣2017年度最佳电影原声,10,异形：契约,7.40,美国, ,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿
219, , , , , , , 
220,豆瓣1月最热门电影,1,降临,7.80,美国 加拿大, ,丹尼斯·维伦纽瓦 / 艾米·亚当斯 / 杰瑞米·雷纳
221,豆瓣1月最热门电影,2,西游伏妖篇,5.50,中国大陆 中国香港, ,徐克 / 吴亦凡 / 林更新
222,豆瓣1月最热门电影,3,星球大战外传：侠盗一号,7.30,美国, ,加里斯·爱德华斯 / 菲丽希缇·琼斯 / 迭戈·卢纳
223,豆瓣1月最热门电影,4,乘风破浪,6.80,中国大陆, ,韩寒 / 邓超 / 彭于晏
224,豆瓣1月最热门电影,5,太空旅客,6.90,美国, ,莫滕·泰杜姆 / 詹妮弗·劳伦斯 / 克里斯·帕拉特
225,豆瓣1月最热门电影,6,情圣,6.00,中国大陆, ,宋晓飞 / 肖央 / 闫妮
226,豆瓣1月最热门电影,7,功夫瑜伽,5.00,中国大陆 印度, ,唐季礼 / 成龙 / 李治廷
227,豆瓣1月最热门电影,8,大闹天竺,3.70,中国大陆, ,王宝强 / 王宝强 / 白客
228,豆瓣1月最热门电影,9,魔弦传说,7.40,美国, ,特拉维斯·奈特 / 查理兹·塞隆 / 马修·麦康纳
229,豆瓣1月最热门电影,10,单身日记：好孕来袭,7.20,英国 美国 法国 爱尔兰, ,莎伦·马奎尔 / 蕾妮·齐薇格 / 科林·费尔斯
230, , , , , , , 
231,豆瓣2月最热门电影,1,爱乐之城,8.40,美国, ,达米恩·查泽雷 / 瑞恩·高斯林 / 艾玛·斯通
232,豆瓣2月最热门电影,2,生化危机：终章,6.50,美国 德国 法国 加拿大 南非 澳大利亚 英国 日本 中国大陆, ,保罗·安德森 / 米拉·乔沃维奇 / 伊恩·格雷
233,豆瓣2月最热门电影,3,极限特工3：终极回归,5.60,美国, ,D·J·卡卢索 / 范·迪塞尔 / 甄子丹
234,豆瓣2月最热门电影,4,海边的曼彻斯特,8.60,美国, ,肯尼思·洛纳根 / 卡西·阿弗莱克 / 卢卡斯·赫奇斯
235,豆瓣2月最热门电影,5,欢乐好声音,8.10,美国, ,加斯·詹宁斯 / 马修·麦康纳 / 瑞茜·威瑟斯彭
236,豆瓣2月最热门电影,6,刺客信条,5.30,美国 法国 英国 中国香港 中国台湾 马耳他 西班牙 加拿大, ,贾斯汀·库泽尔 / 迈克尔·法斯宾德 / 玛丽昂·歌迪亚
237,豆瓣2月最热门电影,7,月光男孩,7.40,美国, ,巴里·詹金斯 / 崔凡特·罗兹 / 安德烈·霍兰
238,豆瓣2月最热门电影,8,流浪猫鲍勃,7.90,英国, ,罗杰·斯波蒂斯伍德 / 卢克·崔德威 / 猫鲍勃
239,豆瓣2月最热门电影,9,成长边缘,7.60,美国, ,凯莉·弗莱蒙·克雷格 / 海莉·斯坦菲尔德 / 海莉·露·理查森
240,豆瓣2月最热门电影,10,隐藏人物,8.90,美国, ,西奥多·梅尔菲 / 塔拉吉·P·汉森 / 奥克塔维亚·斯宾瑟
241, , , , , , , 
242,豆瓣3月最热门电影,1,金刚狼3：殊死一战,8.30,美国, ,詹姆斯·曼高德 / 休·杰克曼 / 帕特里克·斯图尔特
243,豆瓣3月最热门电影,2,美女与野兽,7.10,美国, ,比尔·康顿 / 艾玛·沃森 / 丹·史蒂文斯
244,豆瓣3月最热门电影,3,一条狗的使命,7.70,美国, ,拉斯·霍尔斯道姆 / 乔什·加德 / 布丽特·罗伯森
245,豆瓣3月最热门电影,4,金刚：骷髅岛,6.50,美国 中国大陆, ,乔丹·沃格特-罗伯茨 / 汤姆·希德勒斯顿 / 塞缪尔·杰克逊
246,豆瓣3月最热门电影,5,乐高蝙蝠侠大电影,8.00,美国 丹麦 澳大利亚, ,克里斯·麦凯 / 威尔·阿奈特 / 罗莎里奥·道森
247,豆瓣3月最热门电影,6,天才捕手,7.40,英国 美国, ,迈克尔·格兰达吉 / 科林·费尔斯 / 裘德·洛
248,豆瓣3月最热门电影,7,八月,7.10,中国大陆, ,张大磊 / 孔维一 / 张晨
249,豆瓣3月最热门电影,8,最终幻想15：王者之剑,7.20,日本 美国, ,野末武志 / 亚伦·保尔 / 肖恩·宾
250,豆瓣3月最热门电影,9,斯隆女士,8.80,美国 法国, ,约翰·马登 / 杰西卡·查斯坦 / 古古·姆巴塔-劳
251,豆瓣3月最热门电影,10,五十度黑,5.70,美国, ,詹姆斯·弗雷 / 达科塔·约翰逊 / 詹米·多南
252, , , , , , , 
253,豆瓣4月最热门电影,1,速度与激情8,7.00,中国大陆 美国 日本, ,F·加里·格雷 / 范·迪塞尔 / 杰森·斯坦森
254,豆瓣4月最热门电影,2,嫌疑人X的献身,6.30,中国大陆, ,苏有朋 / 王凯 / 张鲁一
255,豆瓣4月最热门电影,3,攻壳机动队,6.40,美国 印度 中国香港 中国大陆 加拿大, ,鲁伯特·桑德斯 / 斯嘉丽·约翰逊 / 皮鲁·埃斯贝克
256,豆瓣4月最热门电影,4,看不见的客人,8.80,西班牙, ,奥里奥尔·保罗 / 马里奥·卡萨斯 / 阿娜·瓦格纳
257,豆瓣4月最热门电影,5,喜欢你,6.70,中国大陆 中国香港, ,许宏宇 / 金城武 / 周冬雨
258,豆瓣4月最热门电影,6,怒,7.70,日本, ,李相日 / 渡边谦 / 森山未来
259,豆瓣4月最热门电影,7,非凡任务,6.20,中国大陆, ,麦兆辉 / 黄轩 / 段奕宏
260,豆瓣4月最热门电影,8,分裂,7.40,美国, ,M·奈特·沙马兰 / 詹姆斯·麦卡沃伊 / 安雅·泰勒-乔伊
261,豆瓣4月最热门电影,9,一念无明,7.90,中国香港, ,黄进 / 曾志伟 / 余文乐
262,豆瓣4月最热门电影,10,绑架者,4.80,中国大陆 中国台湾 中国香港, ,徐静蕾 / 白百何 / 黄立行
263, , , , , , , 
264,豆瓣5月最热门电影,1,摔跤吧！爸爸,9.00,印度, ,涅提·蒂瓦里 / 阿米尔·汗 / 法缇玛·萨那·纱卡
265,豆瓣5月最热门电影,2,银河护卫队2,8.00,美国, ,詹姆斯·古恩 / 克里斯·帕拉特 / 佐伊·索尔达娜
266,豆瓣5月最热门电影,3,加勒比海盗5：死无对证,7.20,美国, ,艾斯彭·山德伯格 / 约翰尼·德普 / 布伦顿·思韦茨
267,豆瓣5月最热门电影,4,记忆大师,7.10,中国大陆, ,陈正道 / 黄渤 / 段奕宏
268,豆瓣5月最热门电影,5,异星觉醒,6.50,英国 美国, ,丹尼尔·伊斯皮诺萨 / 杰克·吉伦哈尔 / 丽贝卡·弗格森
269,豆瓣5月最热门电影,6,春娇救志明,7.00,中国香港 中国大陆, ,彭浩翔 / 余文乐 / 杨千嬅
270,豆瓣5月最热门电影,7,逃出绝命镇,7.80,美国, ,乔丹·皮尔 / 丹尼尔·卡卢亚 / 艾莉森·威廉姆斯
271,豆瓣5月最热门电影,8,亚瑟王：斗兽争霸,6.90,英国 美国 澳大利亚, ,盖·里奇 / 查理·汉纳姆 / 裘德·洛
272,豆瓣5月最热门电影,9,拆弹专家,6.20,中国大陆 中国香港, ,邱礼涛 / 刘德华 / 姜武
273,豆瓣5月最热门电影,10,天才少女,8.30,美国, ,马克·韦布 / 克里斯·埃文斯 / 麦肯娜·格瑞丝
274, , , , , , , 
275,豆瓣6月最热门电影,1,神奇女侠,7.10,美国 中国大陆 中国香港, ,派蒂·杰金斯 / 盖尔·加朵 / 克里斯·派恩
276,豆瓣6月最热门电影,2,异形：契约,7.40,美国, ,雷德利·斯科特 / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿
277,豆瓣6月最热门电影,3,变形金刚5：最后的骑士,4.90,美国 中国大陆 加拿大, ,迈克尔·贝 / 马克·沃尔伯格 / 安东尼·霍普金斯
278,豆瓣6月最热门电影,4,新木乃伊,4.80,美国 中国大陆 日本, ,艾里克斯·库兹曼 / 汤姆·克鲁斯 / 罗素·克劳
279,豆瓣6月最热门电影,5,冈仁波齐,7.70,中国大陆, ,张杨 / 尼玛扎堆 / 杨培
280,豆瓣6月最热门电影,6,猜火车2,8.00,英国, ,丹尼·博伊尔 / 伊万·麦克格雷格 / 约翰尼·李·米勒
281,豆瓣6月最热门电影,7,疾速追杀2,7.80,美国 中国香港, ,查德·斯塔赫斯基 / 基努·里维斯 / 里卡尔多·斯卡马奇奥
282,豆瓣6月最热门电影,8,生吃,7.10,法国 意大利 比利时, ,朱利亚·迪库诺 / 加朗斯·马里利埃 / 艾拉·朗夫
283,豆瓣6月最热门电影,9,明日的我与昨日的你约会,7.70,日本, ,三木孝浩 / 福士苍汰 / 小松菜奈
284,豆瓣6月最热门电影,10,贝尔科实验,6.20,美国 哥伦比亚, ,克瑞格·麦克林恩 / 小约翰·加拉赫 / 托尼·戈德温
285, , , , , , , 
286,豆瓣7月最热门电影,1,大护法,7.80,中国大陆, ,不思凡 / 小连杀 / 图特哈蒙
287,豆瓣7月最热门电影,2,绣春刀II：修罗战场,7.20,中国大陆, ,路阳 / 张震 / 杨幂
288,豆瓣7月最热门电影,3,神偷奶爸3,6.80,美国, ,凯尔·巴尔达 / 史蒂夫·卡瑞尔 / 克里斯汀·韦格
289,豆瓣7月最热门电影,4,悟空传,5.10,中国大陆, ,郭子健 / 彭于晏 / 倪妮
290,豆瓣7月最热门电影,5,绝世高手,5.90,中国大陆, ,卢正雨 / 卢正雨 / 郭采洁
291,豆瓣7月最热门电影,6,明月几时有,6.90,中国大陆 中国香港, ,许鞍华 / 周迅 / 彭于晏
292,豆瓣7月最热门电影,7,闪光少女,7.20,中国大陆, ,王冉 / 徐璐 / 彭昱畅
293,豆瓣7月最热门电影,8,逆时营救,4.70,中国大陆, ,尹鸿承 / 杨幂 / 霍建华
294,豆瓣7月最热门电影,9,“吃吃”的爱,5.20,中国大陆 中国香港 中国台湾, ,蔡康永 / 徐熙娣 / 林志玲
295,豆瓣7月最热门电影,10,深夜食堂2,8.00,日本, ,松冈锭司 / 小林薰 / 河井青叶
296, , , , , , , 
297,豆瓣8月最热门电影,1,战狼2,7.10,中国大陆, ,吴京 / 吴京 / 弗兰克·格里罗
298,豆瓣8月最热门电影,2,三生三世十里桃花,4.00,中国大陆, ,赵小丁 / 刘亦菲 / 杨洋
299,豆瓣8月最热门电影,3,二十二,8.70,中国大陆, ,郭柯
300,豆瓣8月最热门电影,4,心理罪,4.90,中国大陆, ,谢东燊 / 廖凡 / 李易峰
301,豆瓣8月最热门电影,5,杀破狼·贪狼,7.00,中国香港 中国大陆, ,叶伟信 / 古天乐 / 吴樾
302,豆瓣8月最热门电影,6,星际特工：千星之城,6.90,法国 中国大陆 比利时 德国 阿联酋 美国 加拿大 新西兰 新加坡 英国 泰国, ,吕克·贝松 / 戴恩·德哈恩 / 卡拉·迪瓦伊
303,豆瓣8月最热门电影,7,极盗车神,7.00,英国 美国, ,埃德加·赖特 / 安塞尔·艾尔高特 / 凯文·史派西
304,豆瓣8月最热门电影,8,目击者之追凶,8.20,中国台湾, ,程伟豪 / 庄凯勋 / 许玮甯
305,豆瓣8月最热门电影,9,十万个冷笑话2,7.30,中国大陆, ,卢恒宇 / 山新 / 郝祥海
306,豆瓣8月最热门电影,10,侠盗联盟,5.20,中国大陆 中国香港 捷克, ,冯德伦 / 刘德华 / 舒淇
307, , , , , , , 
308,豆瓣9月最热门电影,1,敦刻尔克,8.40,英国 法国 美国 荷兰, ,克里斯托弗·诺兰 / 菲恩·怀特海德 / 汤姆·格林-卡尼
309,豆瓣9月最热门电影,2,蜘蛛侠：英雄归来,7.30,美国, ,乔·沃茨 / 汤姆·赫兰德 / 小罗伯特·唐尼
310,豆瓣9月最热门电影,3,看不见的客人,8.80,西班牙, ,奥里奥尔·保罗 / 马里奥·卡萨斯 / 阿娜·瓦格纳
311,豆瓣9月最热门电影,4,猩球崛起3：终极之战,6.90,美国, ,马特·里夫斯 / 安迪·瑟金斯 / 伍迪·哈里森
312,豆瓣9月最热门电影,5,银魂,6.90,日本, ,福田雄一 / 小栗旬 / 菅田将晖
313,豆瓣9月最热门电影,6,王牌保镖,7.20,美国 中国香港 保加利亚 荷兰 加拿大 英国 法国, ,帕特里克·休斯 / 瑞安·雷诺兹 / 塞缪尔·杰克逊
314,豆瓣9月最热门电影,7,声之形,6.80,日本, ,山田尚子 / 入野自由 / 早见沙织
315,豆瓣9月最热门电影,8,军舰岛,7.90,韩国, ,柳昇完 / 黄政民 / 苏志燮
316,豆瓣9月最热门电影,9,人生密密缝,8.50,日本, ,荻上直子 / 生田斗真 / 桐谷健太
317,豆瓣9月最热门电影,10,鬼魅浮生,7.60,美国, ,大卫·洛维 / 卡西·阿弗莱克 / 鲁妮·玛拉
318, , , , , , , 
319,豆瓣10月最热门电影,1,天才枪手,8.20,泰国, ,纳塔吾·彭皮里亚 / 茱蒂蒙·琼查容苏因 / 查侬·散顶腾古
320,豆瓣10月最热门电影,2,羞羞的铁拳,6.80,中国大陆, ,宋阳 / 艾伦 / 马丽
321,豆瓣10月最热门电影,3,王牌特工2：黄金圈,6.80,英国 美国, ,马修·沃恩 / 塔伦·埃哲顿 / 科林·费尔斯
322,豆瓣10月最热门电影,4,银翼杀手2049,8.30,美国 英国 加拿大 西班牙, ,丹尼斯·维伦纽瓦 / 瑞恩·高斯林 / 哈里森·福特
323,豆瓣10月最热门电影,5,追龙,7.20,中国香港 中国大陆, ,王晶 / 甄子丹 / 刘德华
324,豆瓣10月最热门电影,6,英伦对决,7.00,英国 中国大陆 美国, ,马丁·坎贝尔 / 成龙 / 皮尔斯·布鲁斯南
325,豆瓣10月最热门电影,7,缝纫机乐队,6.60,中国大陆, ,大鹏 / 大鹏 / 乔杉
326,豆瓣10月最热门电影,8,极寒之城,7.20,美国 德国 瑞典 匈牙利, ,大卫·雷奇 / 查理兹·塞隆 / 詹姆斯·麦卡沃伊
327,豆瓣10月最热门电影,9,猎凶风河谷,7.80,英国 加拿大 美国, ,泰勒·谢里丹 / 杰瑞米·雷纳 / 伊丽莎白·奥尔森
328,豆瓣10月最热门电影,10,生存家族,8.00,日本, ,矢口史靖 / 小日向文世 / 深津绘里
329, , , , , , , 
330,豆瓣11月最热门电影,1,寻梦环游记,9.10,美国, ,李·昂克里奇 / 安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔
331,豆瓣11月最热门电影,2,雷神3：诸神黄昏,7.40,美国, ,塔伊加·维迪提 / 克里斯·海姆斯沃斯 / 汤姆·希德勒斯顿
332,豆瓣11月最热门电影,3,正义联盟,6.30,美国, ,扎克·施奈德 / 本·阿弗莱克 / 亨利·卡维尔
333,豆瓣11月最热门电影,4,东方快车谋杀案,6.80,马耳他 美国, ,肯尼思·布拉纳 / 肯尼思·布拉纳 / 汤姆·巴特曼
334,豆瓣11月最热门电影,5,嘉年华,8.20,中国大陆 法国, ,文晏 / 文淇 / 周美君
335,豆瓣11月最热门电影,6,相爱相亲,8.30,中国大陆 中国台湾, ,张艾嘉 / 张艾嘉 / 田壮壮
336,豆瓣11月最热门电影,7,小丑回魂,7.50,美国 加拿大, ,安德斯·穆斯切蒂 / 比尔·斯卡斯加德 / 杰登·马泰尔
337,豆瓣11月最热门电影,8,春宵苦短，少女前进吧！,8.70,日本, ,汤浅政明 / 星野源 / 花泽香菜
338,豆瓣11月最热门电影,9,不成问题的问题,8.10,中国大陆 法国, ,梅峰 / 范伟 / 殷桃
339,豆瓣11月最热门电影,10,恐袭波士顿,8.00,美国, ,彼得·博格 / 马克·沃尔伯格 / 凯文·贝肯
340, , , , , , , 
341,豆瓣12月最热门电影,1,芳华,7.70,中国大陆, ,冯小刚 / 黄轩 / 苗苗
342,豆瓣12月最热门电影,2,妖猫传,6.90,中国大陆 日本, ,陈凯歌 / 黄轩 / 染谷将太
343,豆瓣12月最热门电影,3,至爱梵高·星空之谜,8.50,英国 波兰, ,多洛塔·科别拉 / 道格拉斯·布斯 / 罗伯特·古拉奇克
344,豆瓣12月最热门电影,4,请以你的名字呼唤我,8.80,意大利 法国 巴西 美国, ,卢卡·瓜达尼诺 / 艾米·汉莫 / 提莫西·查拉梅
345,豆瓣12月最热门电影,5,帕丁顿熊2,8.00,英国 法国 美国, ,保罗·金 / 本·卫肖 / 休·格兰特
346,豆瓣12月最热门电影,6,至暗时刻,8.50,英国 美国, ,乔·赖特 / 加里·奥德曼 / 克里斯汀·斯科特·托马斯
347,豆瓣12月最热门电影,7,心理罪之城市之光,5.80,中国大陆 中国香港, ,徐纪周 / 邓超 / 阮经天
348,豆瓣12月最热门电影,8,奇门遁甲,4.40,中国大陆 中国香港, ,袁和平 / 大鹏 / 倪妮
349,豆瓣12月最热门电影,9,勇往直前,8.30,美国, ,约瑟夫·科辛斯基 / 乔什·布洛林 / 迈尔斯·特勒
350,豆瓣12月最热门电影,10,底特律,7.80,美国, ,凯瑟琳·毕格罗 / 约翰·博耶加 / 威尔·保尔特
351, , , , , , , 
352,豆瓣2017上映10周年的电影,1,秒速5厘米,8.30,日本, ,新海诚 / 水桥研二 / 近藤好美
353,豆瓣2017上映10周年的电影,2,不能说的秘密,8.10,中国香港 中国台湾, ,周杰伦 / 周杰伦 / 桂纶镁
354,豆瓣2017上映10周年的电影,3,色，戒,8.70,中国台湾 中国大陆 美国 中国香港, ,李安 / 梁朝伟 / 汤唯
355,豆瓣2017上映10周年的电影,4,变形金刚,8.30,美国, ,迈克尔·贝 / 希亚·拉博夫 / 梅根·福克斯
356,豆瓣2017上映10周年的电影,5,爱在暹罗,8.30,泰国, ,楚克·萨克瑞科 / 维特维斯特·海伦亚沃恩酷 / 马里奥·毛瑞尔
357,豆瓣2017上映10周年的电影,6,曾经,8.30,爱尔兰, ,约翰·卡尼 / 格伦·汉塞德 / 玛可塔·伊尔格洛娃
358,豆瓣2017上映10周年的电影,7,这个男人来自地球,8.50,美国, ,理查德·沙因克曼 / 大卫·李·史密斯 / 托尼·托德
359,豆瓣2017上映10周年的电影,8,朱诺,7.90,美国 加拿大, ,贾森·雷特曼 / 艾利奥特·佩吉 / 迈克尔·塞拉
360,豆瓣2017上映10周年的电影,9,美食总动员,8.60,美国, ,布拉德·伯德 / 帕顿·奥斯瓦尔特 / 伊安·霍姆
361,豆瓣2017上映10周年的电影,10,荒野生存,8.60,美国, ,西恩·潘 / 埃米尔·赫斯基 / 马西娅·盖伊·哈登
362, , , , , , , 
363,豆瓣2017上映20周年的电影,1,泰坦尼克号,9.50,美国 墨西哥, ,詹姆斯·卡梅隆 / 莱昂纳多·迪卡普里奥 / 凯特·温丝莱特
364,豆瓣2017上映20周年的电影,2,美丽人生,9.50,意大利, ,罗伯托·贝尼尼 / 罗伯托·贝尼尼 / 尼可莱塔·布拉斯基
365,豆瓣2017上映20周年的电影,3,心灵捕手,8.90,美国, ,格斯·范·桑特 / 马特·达蒙 / 罗宾·威廉姆斯
366,豆瓣2017上映20周年的电影,4,春光乍泄,9.00,中国香港 日本 韩国, ,王家卫 / 张国荣 / 梁朝伟
367,豆瓣2017上映20周年的电影,5,幽灵公主,8.90,日本, ,宫崎骏 / 松田洋治 / 石田百合子
368,豆瓣2017上映20周年的电影,6,变脸,8.50,美国, ,吴宇森 / 约翰·特拉沃尔塔 / 尼古拉斯·凯奇
369,豆瓣2017上映20周年的电影,7,小鞋子,9.20,伊朗, ,马基德·马基迪 / 默罕默德·阿米尔·纳吉 / 法拉赫阿米尔·哈什米安
370,豆瓣2017上映20周年的电影,8,甲方乙方,8.40,中国大陆, ,冯小刚 / 葛优 / 刘蓓
371,豆瓣2017上映20周年的电影,9,第五元素,8.00,法国 英国 美国, ,吕克·贝松 / 布鲁斯·威利斯 / 加里·奥德曼
372,豆瓣2017上映20周年的电影,10,空中监狱,8.20,美国, ,西蒙·韦斯特 / 尼古拉斯·凯奇 / 约翰·库萨克
373, , , , , , , 
374,豆瓣2017上映30周年的电影,1,倩女幽魂,8.80,中国香港, ,程小东 / 张国荣 / 王祖贤
375,豆瓣2017上映30周年的电影,2,末代皇帝,9.30,英国 意大利 中国大陆 法国, ,贝纳尔多·贝托鲁奇 / 尊龙 / 陈冲
376,豆瓣2017上映30周年的电影,3,全金属外壳,8.60,英国 美国, ,斯坦利·库布里克 / 马修·莫迪恩 / 亚当·鲍德温
377,豆瓣2017上映30周年的电影,4,忠犬八公物语,9.20,日本, ,神山征二郎 / 仲代达矢 / 八千草薰
378,豆瓣2017上映30周年的电影,5,英雄本色2,8.40,中国香港, ,吴宇森 / 狄龙 / 张国荣
379,豆瓣2017上映30周年的电影,6,秋天的童话,8.50,中国香港, ,张婉婷 / 周润发 / 钟楚红
380,豆瓣2017上映30周年的电影,7,监狱风云,8.40,中国香港, ,林岭东 / 周润发 / 梁家辉
381,豆瓣2017上映30周年的电影,8,恋恋风尘,8.70,中国台湾, ,侯孝贤 / 李天禄 / 辛树芬
382,豆瓣2017上映30周年的电影,9,莫里斯,8.80,英国, ,詹姆斯·伊沃里 / 詹姆斯·维尔比 / 休·格兰特
383,豆瓣2017上映30周年的电影,10,柏林苍穹下,8.60,西德 法国, ,维姆·文德斯 / 布鲁诺·冈茨 / 索尔维格·多马尔坦
384, , , , , , , 
385,豆瓣2017上映40周年的电影,1,星球大战,8.50,美国, ,乔治·卢卡斯 / 哈里森·福特 / 马克·哈米尔
386,豆瓣2017上映40周年的电影,2,安妮·霍尔,8.60,美国, ,伍迪·艾伦 / 伍迪·艾伦 / 黛安·基顿
387,豆瓣2017上映40周年的电影,3,办公室的故事,8.80,苏联, ,埃利达尔·梁赞诺夫 / 阿丽萨·弗雷因德利赫 / 安德烈·米亚赫科夫
388,豆瓣2017上映40周年的电影,4,第三类接触,7.20,美国, ,史蒂文·斯皮尔伯格 / 理查德·德莱福斯 / 弗朗索瓦·特吕弗
389,豆瓣2017上映40周年的电影,5,橡皮头,7.90,美国, ,大卫·林奇 / 杰克·南斯 / 夏洛特·斯图尔特
390,豆瓣2017上映40周年的电影,6,小熊维尼历险记, ,美国, ,约翰·朗斯伯里 / 塞巴斯蒂安·卡伯特 / 朱尼乌斯·马修斯
391,豆瓣2017上映40周年的电影,7,幸福的黄手帕,8.20,日本, ,山田洋次 / 高仓健 / 倍赏千惠子
392,豆瓣2017上映40周年的电影,8,阴风阵阵,7.60,意大利, ,达里奥·阿基多 / 杰西卡·哈珀 / 斯蒂芬妮娅·卡西尼
393,豆瓣2017上映40周年的电影,9,人证,8.20,日本 美国, ,佐藤纯弥 / 冈田茉莉子 / 松田优作
394,豆瓣2017上映40周年的电影,10,金玉良缘红楼梦,7.40,中国香港 中国台湾, ,李翰祥 / 林青霞 / 张艾嘉
395, , , , , , , 
396,豆瓣2017上映50周年的电影,1,毕业生,8.00,美国, ,迈克·尼科尔斯 / 安妮·班克罗夫特 / 达斯汀·霍夫曼
397,豆瓣2017上映50周年的电影,2,雌雄大盗,8.20,美国, ,阿瑟·佩恩 / 沃伦·比蒂 / 费·唐纳薇
398,豆瓣2017上映50周年的电影,3,白日美人,7.60,法国 意大利, ,路易斯·布努埃尔 / 凯瑟琳·德纳芙 / 让·索雷尔
399,豆瓣2017上映50周年的电影,4,独行杀手,8.30,法国 意大利, ,让-皮埃尔·梅尔维尔 / 阿兰·德龙 / 弗朗索瓦·佩里埃
400,豆瓣2017上映50周年的电影,5,玩乐时间,8.80,法国 意大利, ,雅克·塔蒂 / 雅克·塔蒂 / Barbara Dennek
401,豆瓣2017上映50周年的电影,6,龙门客栈,8.20,中国台湾, ,胡金铨 / 上官灵凤 / 石隽
402,豆瓣2017上映50周年的电影,7,夺命剑,9.00,日本, ,小林正树 / 三船敏郎 / 司叶子
403,豆瓣2017上映50周年的电影,8,丽人行,8.10,英国, ,斯坦利·多南 / 奥黛丽·赫本 / 阿尔伯特·芬尼
404,豆瓣2017上映50周年的电影,9,铁窗喋血,8.10,美国, ,斯图尔特·罗森博格 / 保罗·纽曼 / 乔治·肯尼迪
405,豆瓣2017上映50周年的电影,10,穆谢特,8.50,法国, ,罗伯特·布列松 / 娜丁·诺蒂尔 / Jean-Claude Guilbert
406, , , , , , , 
407,豆瓣2018最值得期待的外语电影,1,复仇者联盟3：无限战争,8.10,美国, ,安东尼·罗素 / 小罗伯特·唐尼 / 克里斯·海姆斯沃斯
408,豆瓣2018最值得期待的外语电影,2,环太平洋：雷霆再起,5.40,英国 中国大陆 日本 美国 墨西哥, ,斯蒂文·S·迪奈特 / 约翰·博耶加 / 卡莉·史派妮
409,豆瓣2018最值得期待的外语电影,3,犬之岛,8.20,德国 日本 美国 英国, ,韦斯·安德森 / 布莱恩·克兰斯顿 / 爱德华·诺顿
410,豆瓣2018最值得期待的外语电影,4,阿丽塔：战斗天使,7.50,美国 日本 加拿大, ,罗伯特·罗德里格兹 / 罗莎·萨拉查 / 克里斯托弗·瓦尔兹
411,豆瓣2018最值得期待的外语电影,5,黑豹,6.50,美国 南非, ,瑞恩·库格勒 / 查德维克·博斯曼 / 露皮塔·尼永奥
412,豆瓣2018最值得期待的外语电影,6,神奇动物：格林德沃之罪,7.00,美国 英国, ,大卫·叶茨 / 埃迪·雷德梅恩 / 凯瑟琳·沃特斯顿
413,豆瓣2018最值得期待的外语电影,7,蚁人2：黄蜂女现身,7.20,美国, ,佩顿·里德 / 保罗·路德 / 伊万杰琳·莉莉
414,豆瓣2018最值得期待的外语电影,8,头号玩家,8.60,美国, ,史蒂文·斯皮尔伯格 / 泰伊·谢里丹 / 奥利维亚·库克
