Index,Group 分榜,Rank 排名,Title 电影,Score 打分,Region 地区,Genre 类型,Staff 人员
20,豆瓣2016评分最高的|外语电影,10,奇异博士,7.60,美国, ,斯科特·德瑞克森 / 本尼迪克特·康伯巴奇 / 蒂尔达·斯文顿
21, , , , , , , 
22,豆瓣2016最受关注的|院线电影,1,疯狂动物城,9.20,美国, ,拜伦·霍华德 / 金妮弗·古德温 / 杰森·贝特曼
23,豆瓣2016最受关注的|院线电影,2,美人鱼,6.70,中国大陆 中国香港, ,周星驰 / 邓超 / 罗志祥
24,豆瓣2016最受关注的|院线电影,3,你的名字。,8.50,日本, ,新海诚 / 神木隆之介 / 上白石萌音
25,豆瓣2016最受关注的|院线电影,4,湄公河行动,8.00,中国大陆 中国香港, ,林超贤 / 张涵予 / 彭于晏
26,豆瓣2016最受关注的|院线电影,5,美国队长3,7.90,美国, ,安东尼·罗素 / 克里斯·埃文斯 / 小罗伯特·唐尼
27,豆瓣2016最受关注的|院线电影,6,大鱼海棠,7.00,中国大陆, ,梁旋 / 季冠霖 / 苏尚卿
28,豆瓣2016最受关注的|院线电影,7,神奇动物在哪里,7.70,英国 美国, ,大卫·叶茨 / 埃迪·雷德梅恩 / 凯瑟琳·沃特斯顿
29,豆瓣2016最受关注的|院线电影,8,七月与安生,7.50,中国大陆 中国香港, ,曾国祥 / 周冬雨 / 马思纯
30,豆瓣2016最受关注的|院线电影,9,X战警：天启,7.70,美国, ,布莱恩·辛格 / 詹姆斯·麦卡沃伊 / 迈克尔·法斯宾德
31,豆瓣2016最受关注的|院线电影,10,魔兽,7.70,美国 中国大陆 加拿大 日本, ,邓肯·琼斯 / 崔维斯·费米尔 / 托比·凯贝尔
32, , , , , , , 
33,豆瓣2016最受关注的|非院线电影,1,釜山行,8.60,韩国, ,延尚昊 / 孔刘 / 郑有美
34,豆瓣2016最受关注的|非院线电影,2,死侍,7.90,美国 加拿大, ,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳
35,豆瓣2016最受关注的|非院线电影,3,完美陌生人,8.50,意大利, ,保罗·杰诺维塞 / 马可·贾利尼 / 卡夏·斯穆特尼亚克
36,豆瓣2016最受关注的|非院线电影,4,树大招风,8.10,中国香港 中国大陆, ,许学文 / 林家栋 / 任贤齐
37,豆瓣2016最受关注的|非院线电影,5,小姐,8.50,韩国, ,朴赞郁 / 金敏喜 / 金泰梨
38,豆瓣2016最受关注的|非院线电影,6,踏血寻梅,7.50,中国香港, ,翁子光 / 郭富城 / 春夏
39,豆瓣2016最受关注的|非院线电影,7,遇见你之前,8.10,英国 美国, ,西娅·夏罗克 / 艾米莉亚·克拉克 / 山姆·克拉弗林
40,豆瓣2016最受关注的|非院线电影,8,自杀小队,6.70,美国, ,大卫·阿耶 / 威尔·史密斯 / 杰瑞德·莱托
41,豆瓣2016最受关注的|非院线电影,9,隧道,7.90,韩国, ,金成勋 / 河正宇 / 裴斗娜
42,豆瓣2016最受关注的|非院线电影,10,一个叫欧维的男人决定去死,8.90,瑞典, ,汉内斯·赫尔姆 / 罗夫·拉斯加德 / 巴哈·帕斯
43, , , , , , , 
44,豆瓣2016年度|大陆独立佳作,1,不成问题的问题,8.10,中国大陆 法国, ,梅峰 / 范伟 / 殷桃
45,豆瓣2016年度|大陆独立佳作,2,李文漫游东湖,8.30,中国大陆, ,李珞 / 李文 / 左炎
46,豆瓣2016年度|大陆独立佳作,3,冈仁波齐,7.70,中国大陆, ,张杨 / 尼玛扎堆 / 杨培
47,豆瓣2016年度|大陆独立佳作,4,河,7.90,中国大陆, ,松太加 / 央金拉姆 / 格日才旦
48,豆瓣2016年度|大陆独立佳作,5,喜丧,8.80,中国大陆 中国香港 法国, ,张涛 / 郁凤云 / 王士兰
49,豆瓣2016年度|大陆独立佳作,6,中邪,6.80,中国大陆, ,马凯 / 董天文 / 何佳
50,豆瓣2016年度|大陆独立佳作,7,八月,7.10,中国大陆, ,张大磊 / 孔维一 / 张晨
51,豆瓣2016年度|大陆独立佳作,8,国界,7.60,中国大陆, ,朴成镇 / 金兰熙 / 柳光荣
52,豆瓣2016年度|大陆独立佳作,9,诗人出差了,7.20,中国大陆, ,雎安奇 / 侯献波
53,豆瓣2016年度|大陆独立佳作,10,德兰,7.00,中国大陆, ,刘杰 / 董子健 / 德姬
54, , , , , , , 
55,豆瓣2016年度|冷门佳片,1,海蒂和爷爷,9.30,德国 瑞士, ,阿兰·葛斯彭纳 / 阿努克·斯特芬 / 布鲁诺·冈茨
56,豆瓣2016年度|冷门佳片,2,总有一天,8.70,丹麦, ,杰斯珀·W·尼尔森 / 拉斯·米克尔森 / 苏菲·格拉宝
57,豆瓣2016年度|冷门佳片,3,地雷区,8.70,丹麦 德国, ,马丁·赞里维特 / 罗兰·默勒 / 米克尔·福尔斯加德
58,豆瓣2016年度|冷门佳片,4,感化院,8.30,德国, ,马克·布鲁蒙德 / 路易斯·霍夫曼 / 杰拉德·亚历山大·海德
59,豆瓣2016年度|冷门佳片,5,飞不起来的童年,8.30,古巴, ,埃内斯托·达拉纳斯 / 米利尔·赛加斯 / 西尔维娅·阿吉拉
60,豆瓣2016年度|冷门佳片,6,心房客,8.50,法国, ,萨米埃尔·本谢特里 / 迈克尔·皮特 / 伊莎贝尔·于佩尔
61,豆瓣2016年度|冷门佳片,7,处子之山,8.50,冰岛 丹麦, ,达格·卡利 / 贡纳·永松 / 伊尔穆尔·克里斯蒂安·斯多蒂尔
62,豆瓣2016年度|冷门佳片,8,追捕野蛮人,8.10,新西兰, ,塔伊加·维迪提 / 朱利安·迪尼森 / 山姆·尼尔
63,豆瓣2016年度|冷门佳片,9,天空之眼,7.70,英国 加拿大, ,加文·胡德 / 海伦·米伦 / 亚伦·保尔
64,豆瓣2016年度|冷门佳片,10,神奇队长,7.90,美国, ,马特·罗斯 / 维果·莫腾森 / 乔治·麦凯
65, , , , , , , 
66,豆瓣2016评分最高的|韩国电影,1,釜山行,8.60,韩国, ,延尚昊 / 孔刘 / 郑有美
67,豆瓣2016评分最高的|韩国电影,2,季春奶奶,8.50,韩国, ,尹鸿承 / 尹汝贞 / 金高银
68,豆瓣2016评分最高的|韩国电影,3,酒神小姐,8.30,韩国, ,李在容 / 尹汝贞 / 全茂松
69,豆瓣2016评分最高的|韩国电影,4,小姐,8.50,韩国, ,朴赞郁 / 金敏喜 / 金泰梨
70,豆瓣2016评分最高的|韩国电影,5,隧道,7.90,韩国, ,金成勋 / 河正宇 / 裴斗娜
71,豆瓣2016评分最高的|韩国电影,6,局内人,8.10,韩国, ,禹民镐 / 李秉宪 / 曹承佑
72,豆瓣2016评分最高的|韩国电影,7,男与女,8.10,韩国, ,李胤基 / 孔刘 / 全度妍
73,豆瓣2016评分最高的|韩国电影,8,春梦,7.70,韩国, ,张律 / 梁益准 / 尹钟彬
74,豆瓣2016评分最高的|韩国电影,9,鬼乡,7.50,韩国, ,赵正莱 / 姜荷娜 / 崔莉
75,豆瓣2016评分最高的|韩国电影,10,哭声,7.30,韩国, ,罗泓轸 / 郭度沅 / 黄政民
76, , , , , , , 
77,豆瓣2016评分最高的|日本电影,1,比海更深,8.80,日本, ,是枝裕和 / 阿部宽 / 真木阳子
78,豆瓣2016评分最高的|日本电影,2,少爷,8.30,日本, ,铃木雅之 / 二宫和也 / 松下奈绪
79,豆瓣2016评分最高的|日本电影,3,濑户内海,8.30,日本, ,大森立嗣 / 池松壮亮 / 菅田将晖
80,豆瓣2016评分最高的|日本电影,4,为你取名的那一天,8.40,日本, ,山田茜 / 小林聪美 / 上川隆也
81,豆瓣2016评分最高的|日本电影,5,家族之苦,8.10,日本, ,山田洋次 / 桥爪功 / 吉行和子
82,豆瓣2016评分最高的|日本电影,6,早死早投胎之地狱摇滚篇,7.80,日本, ,宫藤官九郎 / 长濑智也 / 神木隆之介
83,豆瓣2016评分最高的|日本电影,7,澄沙之味,8.30,日本 法国 德国, ,河濑直美 / 树木希林 / 永濑正敏
84,豆瓣2016评分最高的|日本电影,8,食梦者,7.70,日本, ,大根仁 / 佐藤健 / 神木隆之介
85,豆瓣2016评分最高的|日本电影,9,我被爸爸绑架了,7.70,日本, ,岸善幸 / 妻夫木聪 / 丰岛花
86,豆瓣2016评分最高的|日本电影,10,瑞普·凡·温克尔的新娘,7.60,日本, ,岩井俊二 / 黑木华 / 绫野刚
87, , , , , , , 
88,豆瓣2016评分最高的|欧洲电影,1,一个叫欧维的男人决定去死,8.90,瑞典, ,汉内斯·赫尔姆 / 罗夫·拉斯加德 / 巴哈·帕斯
89,豆瓣2016评分最高的|欧洲电影,2,完美陌生人,8.50,意大利, ,保罗·杰诺维塞 / 马可·贾利尼 / 卡夏·斯穆特尼亚克
90,豆瓣2016评分最高的|欧洲电影,3,初恋这首情歌,8.20,爱尔兰 英国 美国, ,约翰·卡尼 / 福迪亚·瓦尔什-匹罗 / 露西·宝通
91,豆瓣2016评分最高的|欧洲电影,4,神奇动物在哪里,7.70,英国 美国, ,大卫·叶茨 / 埃迪·雷德梅恩 / 凯瑟琳·沃特斯顿
92,豆瓣2016评分最高的|欧洲电影,5,飞鹰艾迪,8.10,英国 美国 德国, ,德克斯特·弗莱彻 / 塔伦·埃哲顿 / 休·杰克曼
93,豆瓣2016评分最高的|欧洲电影,6,将来的事,8.20,法国 德国, ,米娅·汉森-洛夫 / 伊莎贝尔·于佩尔 / 安德烈·马尔孔
94,豆瓣2016评分最高的|欧洲电影,7,毕业会考,7.70,罗马尼亚 法国 比利时, ,克里斯蒂安·蒙吉 / 阿德里安·蒂蒂耶尼 / 玛丽亚·德拉格斯
95,豆瓣2016评分最高的|欧洲电影,8,托尼·厄德曼,7.60,德国 奥地利, ,玛伦·阿德 / 彼得·西蒙尼舍克 / 桑德拉·惠勒
96,豆瓣2016评分最高的|欧洲电影,9,45周年,7.80,英国, ,安德鲁·海格 / 夏洛特·兰普林 / 汤姆·康特奈
97,豆瓣2016评分最高的|欧洲电影,10,她,7.70,法国 德国 比利时, ,保罗·范霍文 / 伊莎贝尔·于佩尔 / 罗兰·拉斐特
98, , , , , , , 
99,豆瓣2016年度|LGBT电影,1,小姐,8.50,韩国, ,朴赞郁 / 金敏喜 / 金泰梨
100,豆瓣2016年度|LGBT电影,2,寻：电影版,7.90,美国, ,安德鲁·海格 / 乔纳森·格罗夫 / 弗兰克·J·阿尔瓦雷斯
101,豆瓣2016年度|LGBT电影,3,同志宝贝,8.70,澳大利亚, ,玛雅·纽维尔
102,豆瓣2016年度|LGBT电影,4,与外婆同行,7.80,美国, ,保罗·韦兹 / 莉莉·汤姆林 / 朱莉娅·加纳
103,豆瓣2016年度|LGBT电影,5,被拒人生,7.60,美国, ,彼得·苏列特 / 朱丽安·摩尔 / 艾利奥特·佩吉
104,豆瓣2016年度|LGBT电影,6,出柜第4格,7.50,美国, ,安德鲁·纳科曼 / 帕克·扬 / 伊万·托德
105,豆瓣2016年度|LGBT电影,7,当我们17岁,7.70,法国, ,安德烈·泰希内 / 桑德琳娜·基贝兰 / 卡西·莫泰·克莱恩
106,豆瓣2016年度|LGBT电影,8,同船爱歌,7.50,法国, ,奥利维耶·杜卡斯泰尔 / 杰弗瑞·古艾 / 弗朗索瓦·纳伯
107,豆瓣2016年度|LGBT电影,9,抱紧他,7.70,澳大利亚, ,尼尔·阿姆菲尔德 / 瑞安·柯尔 / 克雷格·斯托特
108,豆瓣2016年度|LGBT电影,10,离别是美丽的,7.50,英国 法国, ,安德鲁·斯特格奥 / 茱丽叶特·斯蒂文森 / 埃里克斯·劳瑟
109, , , , , , , 
110,豆瓣2016评分最高的|喜剧片,1,完美陌生人,8.50,意大利, ,保罗·杰诺维塞 / 马可·贾利尼 / 卡夏·斯穆特尼亚克
111,豆瓣2016评分最高的|喜剧片,2,濑户内海,8.30,日本, ,大森立嗣 / 池松壮亮 / 菅田将晖
112,豆瓣2016评分最高的|喜剧片,3,家族之苦,8.10,日本, ,山田洋次 / 桥爪功 / 吉行和子
113,豆瓣2016评分最高的|喜剧片,4,托尼·厄德曼,7.60,德国 奥地利, ,玛伦·阿德 / 彼得·西蒙尼舍克 / 桑德拉·惠勒
114,豆瓣2016评分最高的|喜剧片,5,电击女孩,7.70,泰国, ,查亚诺普·布恩帕拉科布 / 苏卡达·顾珑希 / 提顶·玛哈由踏纳
115,豆瓣2016评分最高的|喜剧片,6,希特勒回来了,7.90,德国, ,大卫·韦恩特 / 奥利弗·马苏奇 / 法比安·布施
116,豆瓣2016评分最高的|喜剧片,7,与外婆同行,7.80,美国, ,保罗·韦兹 / 莉莉·汤姆林 / 朱莉娅·加纳
117,豆瓣2016评分最高的|喜剧片,8,单身日记：好孕来袭,7.20,英国 美国 法国 爱尔兰, ,莎伦·马奎尔 / 蕾妮·齐薇格 / 科林·费尔斯
118,豆瓣2016评分最高的|喜剧片,9,最爽的一天,7.80,德国, ,弗洛里安·大卫·菲茨 / 马提亚斯·施维赫夫 / 弗洛里安·大卫·菲茨
119,豆瓣2016评分最高的|喜剧片,10,死侍,7.90,美国 加拿大, ,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳
120, , , , , , , 
121,豆瓣2016评分最高的|爱情片,1,你的名字。,8.50,日本, ,新海诚 / 神木隆之介 / 上白石萌音
122,豆瓣2016评分最高的|爱情片,2,初恋这首情歌,8.20,爱尔兰 英国 美国, ,约翰·卡尼 / 福迪亚·瓦尔什-匹罗 / 露西·宝通
123,豆瓣2016评分最高的|爱情片,3,寻：电影版,7.90,美国, ,安德鲁·海格 / 乔纳森·格罗夫 / 弗兰克·J·阿尔瓦雷斯
124,豆瓣2016评分最高的|爱情片,4,45周年,7.80,英国, ,安德鲁·海格 / 夏洛特·兰普林 / 汤姆·康特奈
125,豆瓣2016评分最高的|爱情片,5,七月与安生,7.50,中国大陆 中国香港, ,曾国祥 / 周冬雨 / 马思纯
126,豆瓣2016评分最高的|爱情片,6,单身日记：好孕来袭,7.20,英国 美国 法国 爱尔兰, ,莎伦·马奎尔 / 蕾妮·齐薇格 / 科林·费尔斯
127,豆瓣2016评分最高的|爱情片,7,我的国王,7.70,法国, ,麦温 / 文森特·卡塞尔 / 埃马纽埃尔·贝克特
128,豆瓣2016评分最高的|爱情片,8,遇见你之前,8.10,英国 美国, ,西娅·夏罗克 / 艾米莉亚·克拉克 / 山姆·克拉弗林
129,豆瓣2016评分最高的|爱情片,9,已经开始想你,7.70,英国, ,凯瑟琳·哈德威克 / 德鲁·巴里摩尔 / 托妮·科莱特
130,豆瓣2016评分最高的|爱情片,10,他是龙,7.60,俄罗斯, ,英达尔·珍杜巴耶夫 / 马特维·雷科夫 / 玛利亚·波叶扎耶娃
131, , , , , , , 
132,豆瓣2016评分最高的|科幻/动作片,1,釜山行,8.60,韩国, ,延尚昊 / 孔刘 / 郑有美
133,豆瓣2016评分最高的|科幻/动作片,2,湄公河行动,8.00,中国大陆 中国香港, ,林超贤 / 张涵予 / 彭于晏
134,豆瓣2016评分最高的|科幻/动作片,3,X战警：天启,7.70,美国, ,布莱恩·辛格 / 詹姆斯·麦卡沃伊 / 迈克尔·法斯宾德
135,豆瓣2016评分最高的|科幻/动作片,4,奇异博士,7.60,美国, ,斯科特·德瑞克森 / 本尼迪克特·康伯巴奇 / 蒂尔达·斯文顿
136,豆瓣2016评分最高的|科幻/动作片,5,魔兽,7.70,美国 中国大陆 加拿大 日本, ,邓肯·琼斯 / 崔维斯·费米尔 / 托比·凯贝尔
137,豆瓣2016评分最高的|科幻/动作片,6,美国队长3,7.90,美国, ,安东尼·罗素 / 克里斯·埃文斯 / 小罗伯特·唐尼
138,豆瓣2016评分最高的|科幻/动作片,7,危机13小时,7.80,美国, ,迈克尔·贝 / 詹姆斯·戴尔 / 约翰·卡拉辛斯基
139,豆瓣2016评分最高的|科幻/动作片,8,死侍,7.90,美国 加拿大, ,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳
140,豆瓣2016评分最高的|科幻/动作片,9,硬核亨利,7.70,俄罗斯 美国 中国大陆, ,伊利亚·奈舒勒 / 沙尔托·科普雷 / 丹尼拉·科兹洛夫斯基
141,豆瓣2016评分最高的|科幻/动作片,10,谍影重重5,7.50,美国 中国大陆 西班牙, ,保罗·格林格拉斯 / 马特·达蒙 / 汤米·李·琼斯
142, , , , , , , 
143,豆瓣2016评分最高的|恐怖片,1,招魂2,7.90,加拿大 美国 英国, ,温子仁 / 帕特里克·威尔森 / 维拉·法米加
144,豆瓣2016评分最高的|恐怖片,2,无名女尸,7.60,英国, ,安德烈·艾弗道夫 / 埃米尔·赫斯基 / 布莱恩·考克斯
145,豆瓣2016评分最高的|恐怖片,3,中邪,6.80,中国大陆, ,马凯 / 董天文 / 何佳
146,豆瓣2016评分最高的|恐怖片,4,哭声,7.30,韩国, ,罗泓轸 / 郭度沅 / 黄政民
147,豆瓣2016评分最高的|恐怖片,5,屏住呼吸,7.20,美国, ,费德·阿尔瓦雷兹 / 史蒂芬·朗 / 简·利维
148,豆瓣2016评分最高的|恐怖片,6,恐吓运动,7.10,澳大利亚, ,卡梅伦·凯恩斯 / 梅根·沃纳 / 伊恩 麦杜思
149,豆瓣2016评分最高的|恐怖片,7,女巫,7.10,美国 英国 加拿大 巴西, ,罗伯特·艾格斯 / 安雅·泰勒-乔伊 / 拉尔夫·伊内森
150,豆瓣2016评分最高的|恐怖片,8,关灯后,6.80,美国, ,大卫·F·桑德伯格 / 泰莉莎·帕尔墨 / 加布里埃尔·贝特曼
151,豆瓣2016评分最高的|恐怖片,9,阴影之下,6.40,英国 卡塔尔 约旦 伊朗, ,巴巴克·安瓦里 / 阿米德·加瓦丹 / 娜格斯·拉什迪
152,豆瓣2016评分最高的|恐怖片,10,死亡占卜2：恶灵始源,6.50,美国, ,迈克·弗拉纳根 / 安娜丽丝·巴索 / 伊莉莎白·里瑟
153, , , , , , , 
154,豆瓣2016评分最高的|动画片,1,疯狂动物城,9.20,美国, ,拜伦·霍华德 / 金妮弗·古德温 / 杰森·贝特曼
155,豆瓣2016评分最高的|动画片,2,你的名字。,8.50,日本, ,新海诚 / 神木隆之介 / 上白石萌音
156,豆瓣2016评分最高的|动画片,3,同级生,9.10,日本, ,中村章子 / 野岛健儿 / 神谷浩史
157,豆瓣2016评分最高的|动画片,4,明月守护者,8.20,法国, ,亚历山大·西伯恩 / 奥玛·希 / 伊兹雅·海格林
158,豆瓣2016评分最高的|动画片,5,航海王之黄金城,7.60,日本, ,宮元宏彰 / 田中真弓 / 中井和哉
159,豆瓣2016评分最高的|动画片,6,阿薇尔与虚构世界,8.10,法国 比利时 加拿大, ,克里斯汀·丹米尔斯 / 玛丽昂·歌迪亚 / 菲烈·卡特林
160,豆瓣2016评分最高的|动画片,7,功夫熊猫3,7.80,美国 中国大陆, ,吕寅荣 / 杰克·布莱克 / 布莱恩·克兰斯顿
161,豆瓣2016评分最高的|动画片,8,海洋奇缘,7.50,美国, ,罗恩·克莱蒙兹 / 奥丽伊·卡瓦洛 / 道恩·强森
162,豆瓣2016评分最高的|动画片,9,魔弦传说,7.40,美国, ,特拉维斯·奈特 / 查理兹·塞隆 / 马修·麦康纳
163,豆瓣2016评分最高的|动画片,10,逗鸟外传：萌宝满天飞,7.50,美国, ,尼古拉斯·斯托勒 / 安迪·萨姆伯格 / 凯蒂·克朗
164, , , , , , , 
165,豆瓣2016评分最高的|纪录片,1,不了神话 宫崎骏,9.10,日本, ,荒川格 / 宫崎骏
166,豆瓣2016评分最高的|纪录片,2,如何死亡：西蒙的抉择,9.20,英国, ,罗万·迪肯
167,豆瓣2016评分最高的|纪录片,3,超音速,9.50,英国, ,马特·怀克洛斯 / 利亚姆·加拉格尔 / 诺尔·加拉格
168,豆瓣2016评分最高的|纪录片,4,大路朝天, ,中国大陆, ,张赞波
169,豆瓣2016评分最高的|纪录片,5,洪水泛滥之前,8.80,美国, ,费舍·史蒂芬斯 / 莱昂纳多·迪卡普里奥 / 乔治·布什
170,豆瓣2016评分最高的|纪录片,6,冲天,9.40,中国台湾, ,张钊维 / 高友良 / 黄孝慈
171,豆瓣2016评分最高的|纪录片,7,生门,8.80,中国大陆, ,陈为军 / 李家福 / 夏锦菊
172,豆瓣2016评分最高的|纪录片,8,BIGBANG MADE,9.00,韩国, ,边振浩 / 权志龙 / 东永裴
173,豆瓣2016评分最高的|纪录片,9,舌尖上的新年,8.40,中国大陆, ,陈磊 / 李立宏
174,豆瓣2016评分最高的|纪录片,10,我们诞生在中国,8.10,美国 英国 中国大陆, ,陆川 / 周迅 / 约翰·卡拉辛斯基
175, , , , , , , 
176,豆瓣2016评分最高的|短片,1,鹬,9.40,美国, ,艾伦·巴利拉罗
177,豆瓣2016评分最高的|短片,2,闪亮,8.30,美国, ,丹尼尔·克劳德·坎波斯 / 丹尼尔·克劳德·坎波斯 / 斯邦瑟·舒瑟
178,豆瓣2016评分最高的|短片,3,熊的故事,8.60,智利, ,加布里埃尔·奥索里奥·巴尔加斯
179,豆瓣2016评分最高的|短片,4,没有宇宙我们无法生存,8.70,俄罗斯, ,康斯坦汀·布朗兹
180,豆瓣2016评分最高的|短片,5,礼物,8.30,德国, ,Jacob Frey / 萨曼莎·布朗 / Quinn Nealy
181,豆瓣2016评分最高的|短片,6,你看起来很害怕,8.30,美国, ,兰茜雅 / Ben Huff / Luke Morin
182,豆瓣2016评分最高的|短片,7,事事答是,7.90,西班牙, ,罗伯托·佩雷兹·托雷多 / 安立奎·塞万提斯 / 卡洛斯·索罗阿
183,豆瓣2016评分最高的|短片,8,娼妓与野兽,7.90,丹麦, ,弗雷德里克·萨灵·特勒尔斯-史密斯 / Adam Krand / Erik Mogensen
184,豆瓣2016评分最高的|短片,9,桑杰的超级战队,7.70,美国, ,桑杰·帕特尔 / 布伦特·查弗
185,豆瓣2016评分最高的|短片,10,我们的精神角落,7.30,中国大陆, ,罗景壬 / 余岱宗 / 林映唯
186, , , , , , , 
187,豆瓣1月最热门电影,1,神探夏洛克：可恶的新娘,7.20,英国, ,道格拉斯·麦金农 / 本尼迪克特·康伯巴奇 / 马丁·弗瑞曼
188,豆瓣1月最热门电影,2,老炮儿,7.50,中国大陆, ,管虎 / 冯小刚 / 许晴
189,豆瓣1月最热门电影,3,唐人街探案,7.70,中国大陆, ,陈思诚 / 王宝强 / 刘昊然
190,豆瓣1月最热门电影,4,星球大战7：原力觉醒,7.20,美国, ,J·J·艾布拉姆斯 / 哈里森·福特 / 马克·哈米尔
191,豆瓣1月最热门电影,5,寻龙诀,7.40,中国大陆 中国香港, ,乌尔善 / 陈坤 / 黄渤
192, , , , , , , 
193,豆瓣2月最热门电影,1,美人鱼,6.70,中国大陆 中国香港, ,周星驰 / 邓超 / 罗志祥
194,豆瓣2月最热门电影,2,功夫熊猫3,7.80,美国 中国大陆, ,吕寅荣 / 杰克·布莱克 / 布莱恩·克兰斯顿
195,豆瓣2月最热门电影,3,西游记之孙悟空三打白骨精,5.60,中国大陆 中国香港, ,郑保瑞 / 郭富城 / 巩俐
196,豆瓣2月最热门电影,4,他是龙,7.60,俄罗斯, ,英达尔·珍杜巴耶夫 / 马特维·雷科夫 / 玛利亚·波叶扎耶娃
197,豆瓣2月最热门电影,5,澳门风云3,4.50,中国香港 中国大陆, ,王晶 / 周润发 / 刘德华
198, , , , , , , 
199,豆瓣3月最热门电影,1,疯狂动物城,9.20,美国, ,拜伦·霍华德 / 金妮弗·古德温 / 杰森·贝特曼
200,豆瓣3月最热门电影,2,荒野猎人,8.00,美国 中国香港 中国台湾, ,亚利桑德罗·冈萨雷斯·伊纳里多 / 莱昂纳多·迪卡普里奥 / 汤姆·哈迪
201,豆瓣3月最热门电影,3,蝙蝠侠大战超人：正义黎明,7.00,美国, ,扎克·施奈德 / 本·阿弗莱克 / 亨利·卡维尔
202,豆瓣3月最热门电影,4,叶问3,6.70,中国大陆 中国香港, ,叶伟信 / 甄子丹 / 迈克·泰森
203,豆瓣3月最热门电影,5,房间,8.80,爱尔兰 加拿大 英国 美国, ,伦尼·阿伯拉罕森 / 布丽·拉尔森 / 雅各布·特伦布莱
204, , , , , , , 
205,豆瓣4月最热门电影,1,奇幻森林,7.80,英国 美国, ,乔恩·费儒 / 尼尔·塞西 / 比尔·默瑞
206,豆瓣4月最热门电影,2,火锅英雄,7.20,中国大陆, ,杨庆 / 陈坤 / 白百何
207,豆瓣4月最热门电影,3,垫底辣妹,8.30,日本, ,土井裕泰 / 有村架纯 / 伊藤淳史
208,豆瓣4月最热门电影,4,死侍,7.90,美国 加拿大, ,蒂姆·米勒 / 瑞安·雷诺兹 / 莫蕾娜·巴卡琳
209,豆瓣4月最热门电影,5,伦敦陷落,6.30,英国 美国 保加利亚, ,巴巴克·纳加非 / 杰拉德·巴特勒 / 艾伦·艾克哈特
210, , , , , , , 
211,豆瓣5月最热门电影,1,美国队长3,7.90,美国, ,安东尼·罗素 / 克里斯·埃文斯 / 小罗伯特·唐尼
